"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
22,38.2,38.2,61.8,"Benken ZH","Benken (ZH)","Benken ZH","Nein zur Änderung des Covid-19-Gesetzes: Benken ZH hat die Vorlage mit 61,8 Prozent Nein-Stimmen verworfen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Benken ZH noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Benken (ZH). Ils ont refusé le texte à 61,8 pour cent. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Benken (ZH),. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Nel comune di Benken ZH la legge COVID-19 è stata respinta con il 61,8 percento dei voti. A Benken ZH le legge Covid era stata approvata in un'occasione nelle votazioni passare."
23,71.6,71.6,28.4,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","71,6 Prozent der Stimmbürgerinnen und Stimmbürger von Berg am Irchel haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Berg am Irchel ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Les citoyens de Berg am Irchel acceptent avec 71,6 pour cent de oui la nouvelle modification de la loi Covid-19. Berg am Irchel a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Con il 71,6 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto la legge COVID-19. A Berg am Irchel le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
24,33.9,33.9,66.1,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","In Buch am Irchel hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 66,1 Prozent haben es abgelehnt. Damit hat in Buch am Irchel ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Buch am Irchel. Les habitants ont refusé le texte à 66,1 pour cent. Buch am Irchel a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","A Buch am Irchel i cittadini hanno respinto, con il 66,1 percento dei voti, la legge COVID-19. A Buch am Irchel le legge Covid era stata approvata in due occasioni nelle votazioni passare."
25,26.9,26.9,73.1,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","In Dachsen hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 73,1 Prozent haben es abgelehnt. Damit hat in Dachsen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Dachsen. Les habitants ont refusé le texte à 73,1 pour cent. Dachsen a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","A Dachsen i cittadini hanno respinto, con il 73,1 percento dei voti, la legge COVID-19. A Dachsen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
26,61.8,61.8,38.2,"Dorf ZH","Dorf (ZH)","Dorf ZH","Die Änderung des Covid-19-Gesetzes ist in Dorf mit 6'782 Ja zu 4'196 Nein angenommen worden. Das entspricht 61,8 Prozent der Stimmen. Damit hat Dorf alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Dorf par 61,8 pour cent des votants. Dorf a approuvé les trois votations concernant la loi Covid.","I cittadini di Dorf si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 61,8 percento dei voti. A Dorf la legge Covid è stata approvata in tutte e tre le votazioni."
27,28.5,28.5,71.5,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Änderung des Covid-19-Gesetzes ist in Feuerthalen mit 71,5 Prozent abgelehnt worden. Damit hat in Feuerthalen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas convaincu à Feuerthalen. Les citoyens de la commune ont refusé le texte à 71,5 pour cent. Feuerthalen a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Da Feuerthalen è arrivato un ""no"" alle urne per la legge COVID-19. I cittadini hanno bocciato il testo con il 71,5 percento dei voti. A Feuerthalen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
28,42.4,42.4,57.6,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach ist gegen die Änderung des Covid-19-Gesetzes: Sie hat die Vorlage mit 57,6 Prozent Nein verworfen. Damit hat in Flaach ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 est refusée à 57,6 pour cent à Flaach. Flaach a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Nel comune di Flaach la legge COVID-19 è stata bocciata con il 57,6 percento dei voti. A Flaach le legge Covid era stata approvata in due occasioni nelle votazioni passare."
29,31,31,69,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Die Änderung des Covid-19-Gesetzes ist in Flurlingen mit 69 Prozent abgelehnt worden. Damit hat in Flurlingen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas convaincu à Flurlingen. Les citoyens de la commune ont refusé le texte à 69 pour cent. Flurlingen a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Da Flurlingen è arrivato un ""no"" alle urne per la legge COVID-19. I cittadini hanno bocciato il testo con il 69 percento dei voti. A Flurlingen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
31,52.2,52.2,47.8,"Henggart ZH","Henggart (ZH)","Henggart ZH","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Henggart haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Henggart alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens de Henggart acceptent avec 52,2 pour cent de oui la nouvelle modification de la loi Covid-19. Henggart a approuvé les trois votations concernant la loi Covid.","Con il 52,2 percento di ""sì"", i cittadini del comune di Henggart hanno accolto la legge COVID-19. A Henggart la legge Covid è stata approvata in tutte e tre le votazioni."
33,86.3,86.3,13.7,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Mit 86,3 Prozent Ja hat sich Kleinandelfingen für die Änderung des Covid-19-Gesetzes ausgesprochen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Kleinandelfingen ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Kleinandelfingen dit oui à 86,3 pour cent à la nouvelle modification de la loi Covid-19. Kleinandelfingen a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Sì alla legge COVID-19 nel comune di Kleinandelfingen: i cittadini hanno approvato il testo con il 86,3 percento dei voti. A Kleinandelfingen le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
34,74,74,26,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","74 Prozent der Stimmbürgerinnen und Stimmbürger von Laufen-Uhwiesen haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Laufen-Uhwiesen alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens de Laufen-Uhwiesen acceptent avec 74 pour cent de oui la nouvelle modification de la loi Covid-19. Laufen-Uhwiesen a approuvé les trois votations concernant la loi Covid.","Con il 74 percento di ""sì"", i cittadini del comune di Laufen-Uhwiesen hanno accolto la legge COVID-19. A Laufen-Uhwiesen la legge Covid è stata approvata in tutte e tre le votazioni."
35,26.6,26.6,73.4,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","73,4 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen haben die Änderung des Covid-19-Gesetzes abgelehnt.","Les habitants de Marthalen s'opposent à la nouvelle modification de la loi Covid-19 par 73,4 pour cent des voix.","No alla legge COVID-19 nel comune di Marthalen: i cittadini hanno bocciato il testo con il 73,4 percento dei voti."
37,90.5,90.5,9.5,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 6'065 Ja zu 639 Nein. Das entspricht einem Ja-Stimmen-Anteil von 90,5 Prozent. Damit hat Ossingen alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 90,5 pour cent de oui à Ossingen. Ossingen a approuvé les trois votations concernant la loi Covid.","Da Ossingen è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 90,5 percento dei voti. A Ossingen la legge Covid è stata approvata in tutte e tre le votazioni."
38,41.5,41.5,58.5,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau ist gegen die Änderung des Covid-19-Gesetzes: Sie hat die Vorlage mit 58,5 Prozent Nein verworfen. Damit hat in Rheinau ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 est refusée à 58,5 pour cent à Rheinau. Rheinau a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Nel comune di Rheinau la legge COVID-19 è stata bocciata con il 58,5 percento dei voti. A Rheinau le legge Covid era stata approvata in due occasioni nelle votazioni passare."
39,57.7,57.7,42.3,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Thalheim an der Thur hat mit 57,7 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Thalheim an der Thur ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La population de Thalheim an der Thur approuve à 57,7 pour cent la nouvelle modification de la loi Covid-19. Thalheim an der Thur a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Nel comune di Thalheim an der Thur la legge COVID-19 è stata accettata con il 57,7 percento dei voti. A Thalheim an der Thur le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
40,3.1,3.1,96.9,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","In Trüllikon hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 96,9 Prozent haben es abgelehnt. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Trüllikon noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","C'est non à la nouvelle modification de la loi Covid-19 à Trüllikon. Les habitants ont refusé le texte à 96,9 pour cent. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Trüllikon,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","A Trüllikon i cittadini hanno respinto, con il 96,9 percento dei voti, la legge COVID-19. A Trüllikon le legge Covid era stata approvata in un'occasione nelle votazioni passare."
41,93.7,93.7,6.3,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","93,7 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Truttikon alle drei bisherigen Covid-Abstimmungen angenommen.","A Truttikon, les citoyens disent oui à  93,7 pour cent à la nouvelle modification de la loi Covid-19. Truttikon a approuvé les trois votations concernant la loi Covid.","Nel comune di Truttikon la legge COVID-19 è stata approvata con il 93,7 percento dei voti. A Truttikon la legge Covid è stata approvata in tutte e tre le votazioni."
43,39.4,39.4,60.6,"Volken ZH","Volken (ZH)","Volken ZH","Mit 8'928 Nein- zu 5'807 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Volken die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 60,6 Prozent. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Volken noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La population de Volken rejette à 60,6 pour cent des voix la nouvelle modification de la loi Covid-19. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Volken,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Con il 60,6 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge COVID-19. A Volken le legge Covid era stata approvata in un'occasione nelle votazioni passare."
51,40.3,40.3,59.7,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","In Bachenbülach hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 59,7 Prozent haben es abgelehnt. Damit hat in Bachenbülach ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Bachenbülach. Les habitants ont refusé le texte à 59,7 pour cent. Bachenbülach a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","A Bachenbülach i cittadini hanno respinto, con il 59,7 percento dei voti, la legge COVID-19. A Bachenbülach le legge Covid era stata approvata in due occasioni nelle votazioni passare."
52,39.6,39.6,60.4,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","60,4 Prozent Stimmbürgerinnen und Stimmbürger von Bassersdorf haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Bassersdorf ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","A Bassersdorf, les citoyens rejettent à 60,4 pour cent la nouvelle modification de la loi Covid-19. Bassersdorf a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","I cittadini di Bassersdorf si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 60,4 percento dei voti. A Bassersdorf le legge Covid era stata approvata in due occasioni nelle votazioni passare."
53,1.4,1.4,98.6,"Bülach ZH","Bülach (ZH)","Bülach ZH","Nein zur Änderung des Covid-19-Gesetzes: Bülach hat die Vorlage mit 98,6 Prozent Nein-Stimmen verworfen. Damit hat in Bülach ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Bülach. Ils ont refusé le texte à 98,6 pour cent. Bülach a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Nel comune di Bülach la legge COVID-19 è stata respinta con il 98,6 percento dei voti. A Bülach le legge Covid era stata approvata in due occasioni nelle votazioni passare."
54,77.5,77.5,22.5,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Ja zur Änderung des Covid-19-Gesetzes: Dietlikon hat die Vorlage mit 77,5 Prozent der Stimmen angenommen. Damit hat Dietlikon alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Dietlikon soutiennent à 77,5 pour cent la nouvelle modification de la loi Covid-19. Dietlikon a approuvé les trois votations concernant la loi Covid.","A Dietlikon i cittadini hanno accolto, con il 77,5 percento dei voti, la legge COVID-19. A Dietlikon la legge Covid è stata approvata in tutte e tre le votazioni."
55,53.8,53.8,46.2,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 6'900 Ja zu 5'934 Nein. Das entspricht einem Ja-Stimmen-Anteil von 53,8 Prozent. Damit hat Eglisau alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 53,8 pour cent de oui à Eglisau. Eglisau a approuvé les trois votations concernant la loi Covid.","Da Eglisau è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 53,8 percento dei voti. A Eglisau la legge Covid è stata approvata in tutte e tre le votazioni."
56,21.3,21.3,78.7,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Gemeinde Embrach ist gegen die Änderung des Covid-19-Gesetzes: Sie hat die Vorlage mit 78,7 Prozent Nein verworfen. Damit hat in Embrach ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 est refusée à 78,7 pour cent à Embrach. Embrach a refusé la première votation sur la loi Covid. Cette commune a ensuite accepté les deux modifications proposées.","Nel comune di Embrach la legge COVID-19 è stata bocciata con il 78,7 percento dei voti. A Embrach le legge Covid era stata approvata in due occasioni nelle votazioni passare."
57,55.8,55.8,44.2,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 55,8 Prozent Ja hat sich Freienstein-Teufen für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Freienstein-Teufen alle drei bisherigen Covid-Abstimmungen angenommen.","Freienstein-Teufen dit oui à 55,8 pour cent à la nouvelle modification de la loi Covid-19. Freienstein-Teufen a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Freienstein-Teufen: i cittadini hanno approvato il testo con il 55,8 percento dei voti. A Freienstein-Teufen la legge Covid è stata approvata in tutte e tre le votazioni."
