"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,73,73,27,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zum Klimaschutzgesetz in Ottenbach: Mit 73 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Ottenbach seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,7 Prozent ein Nein in die Urne gelegt.","Ottenbach dit oui à 73 pour cent à la modification de la loi sur le climat. Avec ce résultat, Ottenbach bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,7 pour cent des voix.","Sì alla legge sul clima nel comune di Ottenbach: i cittadini hanno approvato il testo con il 73 percento dei voti. Con questo risultato, Ottenbach ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,7 percento."
12,76.2,76.2,23.8,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zum Klimaschutzgesetz in Rifferswil: Mit 76,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Rifferswil die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,9 Prozent.","Rifferswil dit oui à 76,2 pour cent à la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Rifferswil depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,9 pour cent.","Sì alla legge sul clima nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,2 percento dei voti. Il sostegno alla protezione del clima è aumentato a Rifferswil dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,9 percento."
13,72,72,28,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat das Klimaschutzgesetz mit 72 Prozent angenommen. Damit hat in Stallikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,2 Prozent ein Nein in die Urne gelegt.","A Stallikon, les habitants disent oui à  72 pour cent à la modification de la loi sur le climat. Avec ce résultat, Stallikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 50,2 pour cent des voix.","Nel comune di Stallikon la legge sul clima è stata approvata con il 72 percento dei voti. Con questo risultato, Stallikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 50,2 percento."
14,98.1,98.1,1.9,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat das Klimaschutzgesetz mit 98,1 Prozent Ja-Stimmen angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Wettswil am Albis die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,3 Prozent.","La population de Wettswil am Albis approuve à 98,1 pour cent la loi sur le climat. Le soutien à la protection du climat a augmenté à Wettswil am Albis depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,3 pour cent.","Nel comune di Wettswil am Albis la legge sul clima è stata accettata con il 98,1 percento dei voti. Il sostegno alla protezione del clima è aumentato a Wettswil am Albis dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,3 percento."
22,89.5,89.5,10.5,"Benken ZH","Benken (ZH)","Benken ZH","Ja zum Klimaschutzgesetz in Benken ZH. Die Gemeinde hat die Vorlage mit 89,5 Prozent der Stimmen angenommen. Damit hat in Benken ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64,2 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 89,5 pour cent de oui à Benken (ZH). Avec ce résultat, Benken (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 64,2 pour cent des voix.","Da Benken ZH è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 89,5 percento dei voti. Con questo risultato, Benken ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 64,2 percento."
23,36.6,36.6,63.4,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für das Klimaschutzgesetz in Berg am Irchel: Mit 1'664 Nein-Stimmen zu 962 Ja-Stimmen oder 63,4 Prozent hat die Gemeinde die Vorlage verworfen. Damit sind in Berg am Irchel im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021  weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 65,2 Prozent.","La loi sur le climat n'a pas convaincu à Berg am Irchel. Les citoyens de la commune ont refusé le texte à 63,4 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Berg am Irchel avaient alors dit non à 65,2 pour cent.","Da Berg am Irchel è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 63,4 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Berg am Irchel rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 65,2 percento."
24,63.3,63.3,36.7,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","63,3 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben das Klimaschutzgesetz angenommen. Damit hat in Buch am Irchel seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,4 Prozent ein Nein in die Urne gelegt.","Les habitants de Buch am Irchel soutiennent à 63,3 pour cent la modification de la loi sur le climat. Avec ce résultat, Buch am Irchel bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 60,4 pour cent des voix.","A Buch am Irchel i cittadini hanno accolto, con il 63,3 percento dei voti, la legge sul clima. Con questo risultato, Buch am Irchel ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 60,4 percento."
25,85.1,85.1,14.9,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Dachsen die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 52,6 Prozent.","Les habitants de Dachsen soutiennent à 85,1 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Dachsen depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 52,6 pour cent.","A Dachsen i cittadini hanno accolto, con il 85,1 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Dachsen dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 52,6 percento."
26,52.3,52.3,47.7,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 52,3 Prozent angenommen. Damit hat in Dorf seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Dorf par 52,3 pour cent des votants. Avec ce résultat, Dorf bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 68 pour cent des voix.","I cittadini di Dorf si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 52,3 percento dei voti. Con questo risultato, Dorf ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 68 percento."
27,8.6,8.6,91.4,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Keine Mehrheit für das Klimaschutzgesetz in Feuerthalen: Mit 7'148 Nein-Stimmen zu 675 Ja-Stimmen oder 91,4 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat in Feuerthalen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 51,4 Prozent.","La loi sur le climat n'a pas convaincu à Feuerthalen. Les citoyens de la commune ont refusé le texte à 91,4 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Feuerthalen était alors de 51,4 pour cent.","Da Feuerthalen è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 91,4 percento dei voti. Il rifiuto della legge sul clima è maggiore a Feuerthalen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 48,6 percento."
28,67.7,67.7,32.3,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach hat das Klimaschutzgesetz mit 67,7 Prozent Ja-Stimmen angenommen. Damit hat in Flaach seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 62,5 Prozent ein Nein in die Urne gelegt.","La population de Flaach approuve à 67,7 pour cent la loi sur le climat. Avec ce résultat, Flaach bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 62,5 pour cent des voix.","Nel comune di Flaach la legge sul clima è stata accettata con il 67,7 percento dei voti. Con questo risultato, Flaach ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 62,5 percento."
29,29.9,29.9,70.1,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Keine Mehrheit für das Klimaschutzgesetz in Flurlingen: Mit 3'957 Nein-Stimmen zu 1'684 Ja-Stimmen oder 70,1 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat Flurlingen seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 56,6 Prozent ein Ja in die Urne gelegt.","La loi sur le climat n'a pas convaincu à Flurlingen. Les citoyens de la commune ont refusé le texte à 70,1 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Flurlingen avait approuvé la loi sur le CO2 à 43,4 pour cent lors de la votation du 13 juin 2021.","Da Flurlingen è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 70,1 percento dei voti. Con questo risultato, Flurlingen ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 56,6 percento."
31,88.6,88.6,11.4,"Henggart ZH","Henggart (ZH)","Henggart ZH","88,6 Prozent der Abstimmenden in der Gemeinde Henggart haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Henggart seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 55,7 Prozent ein Nein in die Urne gelegt.","Les habitants de Henggart acceptent avec 88,6 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Henggart bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 55,7 pour cent des voix.","Con il 88,6 percento di ""sì"", i cittadini del comune di Henggart hanno accolto la legge sul clima. Con questo risultato, Henggart ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 55,7 percento."
33,24.4,24.4,75.6,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","75,6 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zum Klimaschutzgesetz. Damit hat in Kleinandelfingen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 62,3 Prozent.","Les habitants de Kleinandelfingen s'opposent à la modification de la loi sur le climat par 75,6 pour cent des voix. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Kleinandelfingen était alors de 62,3 pour cent.","No alla legge sul clima nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 75,6 percento dei voti. Il rifiuto della legge sul clima è maggiore a Kleinandelfingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 37,7 percento."
34,41.9,41.9,58.1,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für das Klimaschutzgesetz in Laufen-Uhwiesen: Mit 6'595 Nein-Stimmen zu 4'763 Ja-Stimmen oder 58,1 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat in Laufen-Uhwiesen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 53,9 Prozent.","La loi sur le climat n'a pas convaincu à Laufen-Uhwiesen. Les citoyens de la commune ont refusé le texte à 58,1 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Laufen-Uhwiesen était alors de 53,9 pour cent.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 58,1 percento dei voti. Il rifiuto della legge sul clima è maggiore a Laufen-Uhwiesen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 46,1 percento."
35,14.2,14.2,85.8,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","85,8 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen sagen Nein zum Klimaschutzgesetz. Damit hat in Marthalen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 59,9 Prozent.","Les habitants de Marthalen s'opposent à la modification de la loi sur le climat par 85,8 pour cent des voix. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Marthalen était alors de 59,9 pour cent.","No alla legge sul clima nel comune di Marthalen: i cittadini hanno bocciato il testo con il 85,8 percento dei voti. Il rifiuto della legge sul clima è maggiore a Marthalen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 40,1 percento."
37,59.1,59.1,40.9,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ja zum Klimaschutzgesetz in Ossingen. Die Gemeinde hat die Vorlage mit 59,1 Prozent der Stimmen angenommen. Damit hat in Ossingen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 59,1 pour cent de oui à Ossingen. Avec ce résultat, Ossingen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 59 pour cent des voix.","Da Ossingen è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 59,1 percento dei voti. Con questo risultato, Ossingen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 59 percento."
38,38,38,62,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","In Rheinau hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 62 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Rheinau die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 50,2 Prozent.","La loi sur le climat est refusée à 62 pour cent à Rheinau. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Rheinau était alors de 50,2 pour cent.","Nel comune di Rheinau la legge sul clima è stata bocciata con il 62 percento dei voti. Il rifiuto della legge sul clima è maggiore a Rheinau rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 49,8 percento."
39,68.3,68.3,31.7,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Gemeinde Thalheim an der Thur hat das Klimaschutzgesetz mit 68,3 Prozent Ja-Stimmen angenommen. Damit hat in Thalheim an der Thur seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68,7 Prozent ein Nein in die Urne gelegt.","La population de Thalheim an der Thur approuve à 68,3 pour cent la loi sur le climat. Avec ce résultat, Thalheim an der Thur bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 68,7 pour cent des voix.","Nel comune di Thalheim an der Thur la legge sul clima è stata accettata con il 68,3 percento dei voti. Con questo risultato, Thalheim an der Thur ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 68,7 percento."
40,44.7,44.7,55.3,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zum Klimaschutzgesetz in Trüllikon: Mit 7'556 Nein- zu 6'096 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 55,3 Prozent. Damit sind in Trüllikon im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021  weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 64,8 Prozent.","C'est non à la loi sur le climat à Trüllikon. Les habitants ont refusé le texte à 55,3 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Trüllikon avaient alors dit non à 64,8 pour cent.","A Trüllikon i cittadini hanno respinto, con il 55,3 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Trüllikon rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 64,8 percento."
41,68.1,68.1,31.9,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Die Gemeinde Truttikon hat das Klimaschutzgesetz mit 68,1 Prozent angenommen. Damit hat in Truttikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 65,3 Prozent ein Nein in die Urne gelegt.","A Truttikon, les habitants disent oui à  68,1 pour cent à la modification de la loi sur le climat. Avec ce résultat, Truttikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 65,3 pour cent des voix.","Nel comune di Truttikon la legge sul clima è stata approvata con il 68,1 percento dei voti. Con questo risultato, Truttikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 65,3 percento."
