"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6611,32.5,32.5,67.5,"Chancy GE","Chancy (GE)","Chancy GE",,"Les habitants de Chancy ont refusé avec 67,5 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6612,41,41,59,"Chêne-Bougeries GE","Chêne-Bougeries (GE)","Chêne-Bougeries GE",,"Les habitants de Chêne-Bougeries ont refusé avec 59 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6613,61.5,61.5,38.5,"Chêne-Bourg GE","Chêne-Bourg (GE)","Chêne-Bourg GE",,"Les habitants de Chêne-Bourg ont approuvé avec 61,5 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6614,24.4,24.4,75.6,"Choulex GE","Choulex (GE)","Choulex GE",,"C'est non à 75,6 pour cent à Choulex à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6615,42,42,58,"Collex-Bossy GE","Collex-Bossy (GE)","Collex-Bossy GE",,"C'est non à 58 pour cent à Collex-Bossy à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6616,65,65,35,"Collonge-Bellerive GE","Collonge-Bellerive (GE)","Collonge-Bellerive GE",,"Les habitants de Collonge-Bellerive ont approuvé avec 65 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6617,56.5,56.5,43.5,"Cologny GE","Cologny (GE)","Cologny GE",,"C'est oui à 56,5 pour cent à Cologny à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6618,58,58,42,"Confignon GE","Confignon (GE)","Confignon GE",,"Les habitants de Confignon acceptent avec 58 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6619,43.9,43.9,56.1,"Corsier GE","Corsier (GE)","Corsier GE",,"Les habitants de Corsier (GE) refusent avec 56,1 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6620,65.7,65.7,34.3,"Dardagny GE","Dardagny (GE)","Dardagny GE",,"Les habitants de Dardagny acceptent avec 65,7 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6621,55.8,55.8,44.2,"Genf GE","Genève (GE)","Ginevra GE",,"Les habitants de Genève ont approuvé avec 55,8 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6622,98.6,98.6,1.4,"Genthod GE","Genthod (GE)","Genthod GE",,"Les habitants de Genthod acceptent avec 98,6 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6623,88.3,88.3,11.7,"Le Grand-Saconnex GE","Le Grand-Saconnex (GE)","Le Grand-Saconnex GE",,"Les habitants du Grand-Saconnex acceptent avec 88,3 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6624,37.1,37.1,62.9,"Gy GE","Gy (GE)","Gy GE",,"Les habitants de Gy ont refusé avec 62,9 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6625,67,67,33,"Hermance GE","Hermance (GE)","Hermance GE",,"C'est oui à 67 pour cent à Hermance à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6626,36.4,36.4,63.6,"Jussy GE","Jussy (GE)","Jussy GE",,"C'est non à 63,6 pour cent à Jussy à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6627,24.6,24.6,75.4,"Laconnex GE","Laconnex (GE)","Laconnex GE",,"C'est non à 75,4 pour cent à Laconnex à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6628,91.1,91.1,8.9,"Lancy GE","Lancy (GE)","Lancy GE",,"Les habitants de Lancy ont approuvé avec 91,1 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6629,30.2,30.2,69.8,"Meinier GE","Meinier (GE)","Meinier GE",,"Les habitants de Meinier ont refusé avec 69,8 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6630,55.9,55.9,44.1,"Meyrin GE","Meyrin (GE)","Meyrin GE",,"Les habitants de Meyrin acceptent avec 55,9 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6631,60.7,60.7,39.3,"Onex GE","Onex (GE)","Onex GE",,"Les habitants d'Onex ont approuvé avec 60,7 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6632,12.7,12.7,87.3,"Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE",,"Les habitants de Perly-Certoux ont refusé avec 87,3 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6633,39.5,39.5,60.5,"Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE",,"Les habitants de Plan-les-Ouates ont refusé avec 60,5 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6634,45.2,45.2,54.8,"Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE",,"Les habitants de Pregny-Chambésy ont refusé avec 54,8 pour cent des voix une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6635,88.7,88.7,11.3,"PresinGE","Presinge (GE)","PresinGE",,"Les habitants de Presinge acceptent avec 88,7 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6636,32.5,32.5,67.5,"PuplinGE","Puplinge (GE)","PuplinGE",,"C'est non à 67,5 pour cent à Puplinge à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6637,52.3,52.3,47.7,"Russin GE","Russin (GE)","Russin GE",,"Les habitants de Russin ont approuvé avec 52,3 pour cent des voix une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6638,50.1,50.1,49.9,"Satigny GE","Satigny (GE)","Satigny GE",,"Les habitants de Satigny acceptent avec 50,1 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6639,47.9,47.9,52.1,"Soral GE","Soral (GE)","Soral GE",,"Les habitants de Soral refusent avec 52,1 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6640,62.5,62.5,37.5,"Thônex GE","Thônex (GE)","Thônex GE",,"Les habitants de Thônex acceptent avec 62,5 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6641,62,62,38,"Troinex GE","Troinex (GE)","Troinex GE",,"C'est oui à 62 pour cent à Troinex à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6642,57.3,57.3,42.7,"Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE",,"Les habitants de Vandoeuvres acceptent avec 57,3 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6643,10.2,10.2,89.8,"Vernier GE","Vernier (GE)","Vernier GE",,"Les habitants de Vernier refusent avec 89,8 pour cent de non une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6644,37.5,37.5,62.5,"Versoix GE","Versoix (GE)","Versoix GE",,"C'est non à 62,5 pour cent à Versoix à une contribution de solidarité à charge des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
6645,56.7,56.7,43.3,"Veyrier GE","Veyrier (GE)","Veyrier GE",,"Les habitants de Veyrier acceptent avec 56,7 pour cent de oui une contribution de solidarité de la part des plus riches. L'initiative prévoit une hausse d'impôt de 0,25% sur les fortunes imposables de plus de 3 millions pendant dix ans. Deux mesures pérennes s'y ajoutent: un triplement des déductions sociales sur la fortune et un relèvement de 1% du bouclier fiscal.",
