"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,69.4,69.4,30.6,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 69,4 Prozent Ja hat sich Ottenbach für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Ottenbach alle drei bisherigen Covid-Abstimmungen angenommen.","Ottenbach dit oui à 69,4 pour cent à la nouvelle modification de la loi Covid-19. Ottenbach a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Ottenbach: i cittadini hanno approvato il testo con il 69,4 percento dei voti. A Ottenbach la legge Covid è stata approvata in tutte e tre le votazioni."
12,62.3,62.3,37.7,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 62,3 Prozent Ja hat sich Rifferswil für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Rifferswil alle drei bisherigen Covid-Abstimmungen angenommen.","Rifferswil dit oui à 62,3 pour cent à la nouvelle modification de la loi Covid-19. Rifferswil a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Rifferswil: i cittadini hanno approvato il testo con il 62,3 percento dei voti. A Rifferswil la legge Covid è stata approvata in tutte e tre le votazioni."
13,4.2,4.2,95.8,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","95,8 Prozent Stimmbürgerinnen und Stimmbürger von Stallikon haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat in Gemeinde Stallikon ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","A Stallikon, les citoyens rejettent à 95,8 pour cent la nouvelle modification de la loi Covid-19. Stallikon a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","I cittadini di Stallikon si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 95,8 percento dei voti. A Stallikon le legge Covid era stata approvata in due occasioni nelle votazioni passare."
14,93.6,93.6,6.4,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Wettswil am Albis hat mit 93,6 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Wettswil am Albis alle drei bisherigen Covid-Abstimmungen angenommen.","La population de Wettswil am Albis approuve à 93,6 pour cent la nouvelle modification de la loi Covid-19. Wettswil am Albis a approuvé les trois votations concernant la loi Covid.","Nel comune di Wettswil am Albis la legge COVID-19 è stata accettata con il 93,6 percento dei voti. A Wettswil am Albis la legge Covid è stata approvata in tutte e tre le votazioni."
1001,53,53,47,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","Ja zur Änderung des Covid-19-Gesetzes: Doppleschwand hat die Vorlage mit 53 Prozent der Stimmen angenommen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte die Gemeinde Doppleschwand ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Les habitants de Doppleschwand soutiennent à 53 pour cent la nouvelle modification de la loi Covid-19. Doppleschwand a accepté les deux dernières votations sur la loi Covid, mais pas la première.","A Doppleschwand i cittadini hanno accolto, con il 53 percento dei voti, la legge COVID-19. A Doppleschwand le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1002,51.2,51.2,48.8,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","Die Änderung des Covid-19-Gesetzes ist in Entlebuch mit 4'977 Ja zu 4'753 Nein angenommen worden. Das entspricht 51,2 Prozent der Stimmen. Damit hat in Gemeinde Entlebuch ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La nouvelle modification de loi Covid-19 est approuvée à Entlebuch par 51,2 pour cent des votants. C'est la première fois que Entlebuch approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","I cittadini di Entlebuch si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 51,2 percento dei voti. A Entlebuch le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1004,45.8,45.8,54.2,"Flühli LU","Flühli (LU)","Flühli LU","54,2 Prozent Stimmbürgerinnen und Stimmbürger von Flühli haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Flühli bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","A Flühli, les citoyens rejettent à 54,2 pour cent la nouvelle modification de la loi Covid-19. Flühli a refusé les trois votations concernant la loi Covid.","I cittadini di Flühli si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 54,2 percento dei voti. A Flühli la legge Covid è stata bocciata in tutte e tre le votazioni."
1005,72.5,72.5,27.5,"Hasle LU","Hasle (LU)","Hasle LU","Mit 72,5 Prozent Ja hat sich Hasle LU für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat in Gemeinde Hasle LU ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","Hasle (LU) dit oui à 72,5 pour cent à la nouvelle modification de la loi Covid-19. C'est la première fois que Hasle (LU) approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Sì alla legge COVID-19 nel comune di Hasle LU: i cittadini hanno approvato il testo con il 72,5 percento dei voti. A Hasle LU le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1007,31.2,31.2,68.8,"Romoos LU","Romoos (LU)","Romoos LU","68,8 Prozent Stimmbürgerinnen und Stimmbürger von Romoos haben Nein gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Romoos bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","A Romoos, les citoyens rejettent à 68,8 pour cent la nouvelle modification de la loi Covid-19. Romoos a refusé les trois votations concernant la loi Covid.","I cittadini di Romoos si sono espressi contro la legge COVID-19. Il testo è stato respinto con il 68,8 percento dei voti. A Romoos la legge Covid è stata bocciata in tutte e tre le votazioni."
1008,38.3,38.3,61.7,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Nein zur Änderung des Covid-19-Gesetzes: Schüpfheim hat die Vorlage mit 61,7 Prozent Nein-Stimmen verworfen. Damit hat Schüpfheim bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Schüpfheim. Ils ont refusé le texte à 61,7 pour cent. Schüpfheim a refusé les trois votations concernant la loi Covid.","Nel comune di Schüpfheim la legge COVID-19 è stata respinta con il 61,7 percento dei voti. A Schüpfheim la legge Covid è stata bocciata in tutte e tre le votazioni."
1009,67.8,67.8,32.2,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Die Änderung des Covid-19-Gesetzes ist in Werthenstein mit 9'003 Ja zu 4'274 Nein angenommen worden. Das entspricht 67,8 Prozent der Stimmen. Damit hat in Gemeinde Werthenstein ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La nouvelle modification de loi Covid-19 est approuvée à Werthenstein par 67,8 pour cent des votants. C'est la première fois que Werthenstein approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","I cittadini di Werthenstein si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 67,8 percento dei voti. A Werthenstein le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1010,80.4,80.4,19.6,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 9'554 Ja zu 2'326 Nein. Das entspricht einem Ja-Stimmen-Anteil von 80,4 Prozent. Damit hat in Gemeinde Escholzmatt-Marbach ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La nouvelle modification de la loi Covid-19 passe la rampe avec 80,4 pour cent de oui à Escholzmatt-Marbach. C'est la première fois que Escholzmatt-Marbach approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 80,4 percento dei voti. A Escholzmatt-Marbach le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1021,36.9,36.9,63.1,"Aesch LU","Aesch (LU)","Aesch LU","Nein zur Änderung des Covid-19-Gesetzes: Aesch LU hat die Vorlage mit 63,1 Prozent Nein-Stimmen verworfen. Damit hat Aesch LU bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens d'Aesch (LU). Ils ont refusé le texte à 63,1 pour cent. Aesch (LU) a refusé les trois votations concernant la loi Covid.","Nel comune di Aesch LU la legge COVID-19 è stata respinta con il 63,1 percento dei voti. A Aesch LU la legge Covid è stata bocciata in tutte e tre le votazioni."
1023,8.1,8.1,91.9,"Ballwil LU","Ballwil (LU)","Ballwil LU","Nein zur Änderung des Covid-19-Gesetzes: Ballwil hat die Vorlage mit 91,9 Prozent Nein-Stimmen verworfen. Damit hat in Gemeinde Ballwil ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Ballwil. Ils ont refusé le texte à 91,9 pour cent. Ballwil a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Nel comune di Ballwil la legge COVID-19 è stata respinta con il 91,9 percento dei voti. A Ballwil le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1024,48.9,48.9,51.1,"Emmen LU","Emmen (LU)","Emmen LU","Die Änderung des Covid-19-Gesetzes ist in Emmen mit 51,1 Prozent abgelehnt worden. Damit hat in Gemeinde Emmen ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas convaincu à Emmen. Les citoyens de la commune ont refusé le texte à 51,1 pour cent. Emmen a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Da Emmen è arrivato un ""no"" alle urne per la legge COVID-19. I cittadini hanno bocciato il testo con il 51,1 percento dei voti. A Emmen le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1025,45.4,45.4,54.6,"Ermensee LU","Ermensee (LU)","Ermensee LU","Mit 7'838 Nein- zu 6'505 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Ermensee die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 54,6 Prozent. Bei der letzten Covid-19-Abstimmung im November 2021 hatte die Gemeinde Ermensee noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La population d'Ermensee rejette à 54,6 pour cent des voix la nouvelle modification de la loi Covid-19. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Ermensee,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Con il 54,6 percento di ""no"", i cittadini del comune di Ermensee hanno respinto la legge COVID-19. A Ermensee le legge Covid era stata approvata in un'occasione nelle votazioni passare."
1026,52.2,52.2,47.8,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Eschenbach LU haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Eschenbach LU alle drei bisherigen Covid-Abstimmungen angenommen.","A Eschenbach (LU), les habitants disent oui à  52,2 pour cent à la nouvelle modification de la loi Covid-19. Eschenbach (LU) a approuvé les trois votations concernant la loi Covid.","Nel comune di Eschenbach LU la legge COVID-19 è stata approvata con il 52,2 percento dei voti. A Eschenbach LU la legge Covid è stata approvata in tutte e tre le votazioni."
1030,9,9,91,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","91 Prozent der Stimmbürgerinnen und Stimmbürger von Hitzkirch haben die Änderung des Covid-19-Gesetzes abgelehnt. Damit hat in Gemeinde Hitzkirch ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","Les habitants de Hitzkirch s'opposent à la nouvelle modification de la loi Covid-19 par 91 pour cent des voix. Hitzkirch a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","No alla legge COVID-19 nel comune di Hitzkirch: i cittadini hanno bocciato il testo con il 91 percento dei voti. A Hitzkirch le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1031,46.9,46.9,53.1,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Mit 6'358 Nein- zu 5'621 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Hochdorf die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 53,1 Prozent. Damit hat in Gemeinde Hochdorf ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La population de Hochdorf rejette à 53,1 pour cent des voix la nouvelle modification de la loi Covid-19. Hochdorf a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Con il 53,1 percento di ""no"", i cittadini del comune di Hochdorf hanno respinto la legge COVID-19. A Hochdorf le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1032,93.9,93.9,6.1,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Hohenrain hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 6'700 Ja zu 433 Nein. Das entspricht einem Ja-Stimmen-Anteil von 93,9 Prozent. Damit hat in Gemeinde Hohenrain ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La nouvelle modification de la loi Covid-19 passe la rampe avec 93,9 pour cent de oui à Hohenrain. C'est la première fois que Hohenrain approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Da Hohenrain è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 93,9 percento dei voti. A Hohenrain le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1033,79,79,21,"Inwil LU","Inwil (LU)","Inwil LU","Inwil hat mit 79 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Inwil alle drei bisherigen Covid-Abstimmungen angenommen.","La population d'Inwil approuve à 79 pour cent la nouvelle modification de la loi Covid-19. Inwil a approuvé les trois votations concernant la loi Covid.","Nel comune di Inwil la legge COVID-19 è stata accettata con il 79 percento dei voti. A Inwil la legge Covid è stata approvata in tutte e tre le votazioni."
1037,53.8,53.8,46.2,"Rain LU","Rain (LU)","Rain LU","Rain hat mit 53,8 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte die Gemeinde Rain ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La population de Rain approuve à 53,8 pour cent la nouvelle modification de la loi Covid-19. Rain a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Nel comune di Rain la legge COVID-19 è stata accettata con il 53,8 percento dei voti. A Rain le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1039,85.8,85.8,14.2,"Römerswil LU","Römerswil (LU)","Römerswil LU","Die Änderung des Covid-19-Gesetzes ist in Römerswil mit 9'209 Ja zu 1'525 Nein angenommen worden. Das entspricht 85,8 Prozent der Stimmen. Damit hat in Gemeinde Römerswil ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","La nouvelle modification de loi Covid-19 est approuvée à Römerswil par 85,8 pour cent des votants. C'est la première fois que Römerswil approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","I cittadini di Römerswil si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 85,8 percento dei voti. A Römerswil le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1040,47.4,47.4,52.6,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","In Rothenburg hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 52,6 Prozent haben es abgelehnt. Damit hat in Gemeinde Rothenburg ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","C'est non à la nouvelle modification de la loi Covid-19 à Rothenburg. Les habitants ont refusé le texte à 52,6 pour cent. Rothenburg a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","A Rothenburg i cittadini hanno respinto, con il 52,6 percento dei voti, la legge COVID-19. A Rothenburg le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1041,53.2,53.2,46.8,"Schongau LU","Schongau (LU)","Schongau LU","Mit 53,2 Prozent Ja hat sich Schongau für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat in Gemeinde Schongau ein Meinungsumschwung stattgefunden. Die beiden letzten Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte die Gemeinde noch abgelehnt.","Schongau dit oui à 53,2 pour cent à la nouvelle modification de la loi Covid-19. C'est la première fois que Schongau approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","Sì alla legge COVID-19 nel comune di Schongau: i cittadini hanno approvato il testo con il 53,2 percento dei voti. A Schongau le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
1051,82.3,82.3,17.7,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","82,3 Prozent der Stimmbürgerinnen und Stimmbürger von Adligenswil haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Adligenswil alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants d'Adligenswil acceptent avec 82,3 pour cent de oui la nouvelle modification de la loi Covid-19. Adligenswil a approuvé les trois votations concernant la loi Covid.","Con il 82,3 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto la legge COVID-19. A Adligenswil la legge Covid è stata approvata in tutte e tre le votazioni."
1052,45.2,45.2,54.8,"Buchrain LU","Buchrain (LU)","Buchrain LU","Nein zur Änderung des Covid-19-Gesetzes: Buchrain hat die Vorlage mit 54,8 Prozent Nein-Stimmen verworfen. Damit hat in Gemeinde Buchrain ein Meinungsumschwung stattgefunden. Den beiden letzten Covid-19-Vorlagen im November 2021 und im Juni 2021 hatte die Gemeinde noch zugestimmt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Buchrain. Ils ont refusé le texte à 54,8 pour cent. Buchrain a refusé la première votation sur la loi Covid. Elle a ensuite accepté les deux modifications proposées.","Nel comune di Buchrain la legge COVID-19 è stata respinta con il 54,8 percento dei voti. A Buchrain le legge Covid era stata approvata in due occasioni nelle votazioni passare."
1053,43.1,43.1,56.9,"Dierikon LU","Dierikon (LU)","Dierikon LU","Mit 5'218 Nein- zu 3'951 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Dierikon die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 56,9 Prozent. Bei der letzten Covid-19-Abstimmung im November 2021 hatte die Gemeinde Dierikon noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La population de Dierikon rejette à 56,9 pour cent des voix la nouvelle modification de la loi Covid-19. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Dierikon,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Con il 56,9 percento di ""no"", i cittadini del comune di Dierikon hanno respinto la legge COVID-19. A Dierikon le legge Covid era stata approvata in un'occasione nelle votazioni passare."
