"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1008,74.6,74.6,25.4,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 74,6 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 74,6 pour cent de oui à Schüpfheim.","Da Schüpfheim è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 74,6 percento dei voti."
1009,12.1,12.1,87.9,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Mit 4'774 Nein zu 655 Ja haben die Stimmbürgerinnen und Stimmbürger von Werthenstein die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 87,9 Prozent.","La population de Werthenstein rejette à 87,9 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Werthenstein si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 87,9 percento dei voti."
1010,53.9,53.9,46.1,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 53,9 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 53,9 pour cent de oui à Escholzmatt-Marbach.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 53,9 percento dei voti."
1007,53.4,53.4,46.6,"Romoos LU","Romoos (LU)","Romoos LU","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Romoos haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Romoos, les habitants disent oui à  53,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Romoos l'imposizione minima OCSE/G20 è stata approvata con il 53,4 percento dei voti."
1023,40.9,40.9,59.1,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ballwil hat die Umsetzung der OECD-Mindeststeuer mit 59,1 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens de Ballwil. Ils ont refusé le texte à 59,1 pour cent.","Da Ballwil è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 59,1 percento dei voti."
1024,30.7,30.7,69.3,"Emmen LU","Emmen (LU)","Emmen LU","In Emmen ist die Umsetzung der OECD-Mindeststeuer mit 69,3 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Emmen. Les citoyens de la commune ont refusé le texte à 69,3 pour cent.","Con il 69,3 percento di ""no"", i cittadini del comune di Emmen hanno bocciato l'imposizione minima OCSE/G20."
1025,72.1,72.1,27.9,"Ermensee LU","Ermensee (LU)","Ermensee LU","Die Umsetzung der OECD-Mindeststeuer ist in Ermensee mit 72,1 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE  est approuvée à Ermensee par 72,1 pour cent des votants.","I cittadini di Ermensee si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 72,1 percento dei voti."
1026,33.4,33.4,66.6,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","66,6 Prozent der Stimmbürgerinnen und Stimmbürger von Eschenbach LU haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Eschenbach (LU), les citoyens rejettent à 66,6 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Eschenbach LU l'imposizione minima OCSE/G20 è stata respinta con il 66,6 percento dei voti."
1030,4.7,4.7,95.3,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","95,3 der Stimmbürgerinnen und Stimmbürger von Hitzkirch haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Hitzkirch s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 95,3 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Hitzkirch: i cittadini hanno bocciato il testo con il 95,3 percento dei voti."
1002,23.7,23.7,76.3,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","Mit 3'151 Nein zu 978 Ja haben die Stimmbürgerinnen und Stimmbürger von Entlebuch die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 76,3 Prozent.","La population d'Entlebuch rejette à 76,3 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Entlebuch si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 76,3 percento dei voti."
1032,44.4,44.4,55.6,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Hohenrain hat die Umsetzung der OECD-Mindeststeuer mit 55,6 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens de Hohenrain. Ils ont refusé le texte à 55,6 pour cent.","Da Hohenrain è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 55,6 percento dei voti."
1005,10.2,10.2,89.8,"Hasle LU","Hasle (LU)","Hasle LU","89,8 der Stimmbürgerinnen und Stimmbürger von Hasle LU haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Hasle (LU) s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 89,8 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 89,8 percento dei voti."
1037,86.9,86.9,13.1,"Rain LU","Rain (LU)","Rain LU","Mit 86,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Rain für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Rain approuve à 86,9 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Rain l’imposizione minima OCSE/G20 è stata accettata con il 86,9 percento dei voti."
1039,40.1,40.1,59.9,"Römerswil LU","Römerswil (LU)","Römerswil LU","Mit 7'739 Nein zu 5'188 Ja haben die Stimmbürgerinnen und Stimmbürger von Römerswil die Umsetzung der OECD-Mindeststeuer abgelehnt. Das sind 59,9 Prozent.","La population de Römerswil rejette à 59,9 pour cent des voix la réforme de l'imposition minimale de l'OCDE .","I cittadini di Römerswil si sono opposti all'imposizione minima OCSE/G20. Il testo è stato respinto con il 59,9 percento dei voti."
1040,66.3,66.3,33.7,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Ja zur Umsetzung der OECD-Mindeststeuer in Rothenburg. Die Gemeinde hat Vorlage mit 66,3 Prozent der Stimmen angenommen.","Les habitants de Rothenburg soutiennent à 66,3 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Rothenburg i cittadini hanno accolto, con il 66,3 percento dei voti, l'imposizione minima OCSE/G20."
1041,44.1,44.1,55.9,"Schongau LU","Schongau (LU)","Schongau LU","55,9 der Stimmbürgerinnen und Stimmbürger von Schongau haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Schongau s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 55,9 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Schongau: i cittadini hanno bocciato il testo con il 55,9 percento dei voti."
1021,56.6,56.6,43.4,"Aesch LU","Aesch (LU)","Aesch LU","Aesch LU hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 56,6 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 56,6 pour cent de oui à Aesch (LU).","Da Aesch LU è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 56,6 percento dei voti."
1052,79.5,79.5,20.5,"Buchrain LU","Buchrain (LU)","Buchrain LU","Buchrain hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 79,5 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 79,5 pour cent de oui à Buchrain.","Da Buchrain è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 79,5 percento dei voti."
1053,70.5,70.5,29.5,"Dierikon LU","Dierikon (LU)","Dierikon LU","Die Umsetzung der OECD-Mindeststeuer ist in Dierikon mit 70,5 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE  est approuvée à Dierikon par 70,5 pour cent des votants.","I cittadini di Dierikon si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 70,5 percento dei voti."
1054,45.1,45.1,54.9,"Ebikon LU","Ebikon (LU)","Ebikon LU","Ebikon hat die Umsetzung der OECD-Mindeststeuer mit 54,9 Prozent Nein-Stimmen verworfen.","La modification de la réforme de l'imposition minimale de l'OCDE  n'a pas trouvé grâce aux yeux des citoyens d'Ebikon. Ils ont refusé le texte à 54,9 pour cent.","Da Ebikon è arrivato un ""no"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno respinto il testo con il 54,9 percento dei voti."
1055,6.2,6.2,93.8,"Gisikon LU","Gisikon (LU)","Gisikon LU","In Gisikon hat die Umsetzung der OECD-Mindeststeuer keine Mehrheit gefunden: 93,8 Prozent haben die Vorlage abgelehnt.","C'est non à la réforme de l'imposition minimale de l'OCDE  à Gisikon. Les habitants ont refusé le texte à 93,8 pour cent.","A Gisikon i cittadini hanno respinto, con il 93,8 percento dei voti, l'imposizione minima OCSE/G20."
1056,81.6,81.6,18.4,"Greppen LU","Greppen (LU)","Greppen LU","81,6 Prozent der Stimmbürgerinnen und Stimmbürger in Greppen haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Greppen acceptent avec 81,6 pour cent de oui la modification de la réforme de l'imposition minimale de l'OCDE .","Con il 81,6 percento di ""sì"", i cittadini del comune di Greppen hanno accolto l'imposizione minima OCSE/G20."
1057,3.5,3.5,96.5,"Honau LU","Honau (LU)","Honau LU","In Honau hat die Umsetzung der OECD-Mindeststeuer keine Mehrheit gefunden: 96,5 Prozent haben die Vorlage abgelehnt.","C'est non à la réforme de l'imposition minimale de l'OCDE  à Honau. Les habitants ont refusé le texte à 96,5 pour cent.","A Honau i cittadini hanno respinto, con il 96,5 percento dei voti, l'imposizione minima OCSE/G20."
1058,40,40,60,"Horw LU","Horw (LU)","Horw LU","In Horw ist die Umsetzung der OECD-Mindeststeuer mit 60 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Horw. Les citoyens de la commune ont refusé le texte à 60 pour cent.","Con il 60 percento di ""no"", i cittadini del comune di Horw hanno bocciato l'imposizione minima OCSE/G20."
1033,53.6,53.6,46.4,"Inwil LU","Inwil (LU)","Inwil LU","Mit 53,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Inwil für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population d'Inwil approuve à 53,6 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Inwil l’imposizione minima OCSE/G20 è stata accettata con il 53,6 percento dei voti."
1061,44.4,44.4,55.6,"Luzern LU","Lucerne (LU)","Lucerna LU","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Luzern haben sich gegen die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Lucerne, les citoyens rejettent à 55,6 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Lucerna l'imposizione minima OCSE/G20 è stata respinta con il 55,6 percento dei voti."
1062,47.7,47.7,52.3,"Malters LU","Malters (LU)","Malters LU","52,3 der Stimmbürgerinnen und Stimmbürger von Malters haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Malters s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 52,3 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Malters: i cittadini hanno bocciato il testo con il 52,3 percento dei voti."
1063,48.9,48.9,51.1,"Meggen LU","Meggen (LU)","Meggen LU","51,1 der Stimmbürgerinnen und Stimmbürger von Meggen haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Meggen s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 51,1 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Meggen: i cittadini hanno bocciato il testo con il 51,1 percento dei voti."
1064,86.7,86.7,13.3,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","86,7 Prozent der Stimmbürgerinnen und Stimmbürger in Meierskappel haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Meierskappel acceptent avec 86,7 pour cent de oui la modification de la réforme de l'imposition minimale de l'OCDE .","Con il 86,7 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto l'imposizione minima OCSE/G20."
1065,90,90,10,"Root LU","Root (LU)","Root LU","Mit 6'007 Ja zu 664 Nein hat sich Root für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 90 Prozent.","Root dit oui à 90 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Root: i cittadini hanno approvato il testo con il 90 percento dei voti."
1066,15.9,15.9,84.1,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","84,1 der Stimmbürgerinnen und Stimmbürger von Schwarzenberg haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Schwarzenberg s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 84,1 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Schwarzenberg: i cittadini hanno bocciato il testo con il 84,1 percento dei voti."
1067,17.1,17.1,82.9,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","82,9 der Stimmbürgerinnen und Stimmbürger von Udligenswil haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants d'Udligenswil s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 82,9 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Udligenswil: i cittadini hanno bocciato il testo con il 82,9 percento dei voti."
1068,35.7,35.7,64.3,"Vitznau LU","Vitznau (LU)","Vitznau LU","Vitznau ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 64,3 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 64,3 pour cent à Vitznau.","Nel comune di Vitznau l'imposizione minima OCSE/G20 è stata bocciata con il 64,3 percento dei voti."
1069,27.1,27.1,72.9,"Weggis LU","Weggis (LU)","Weggis LU","In Weggis hat die Umsetzung der OECD-Mindeststeuer keine Mehrheit gefunden: 72,9 Prozent haben die Vorlage abgelehnt.","C'est non à la réforme de l'imposition minimale de l'OCDE  à Weggis. Les habitants ont refusé le texte à 72,9 pour cent.","A Weggis i cittadini hanno respinto, con il 72,9 percento dei voti, l'imposizione minima OCSE/G20."
1081,43.2,43.2,56.8,"Beromünster LU","Beromünster (LU)","Beromünster LU","56,8 der Stimmbürgerinnen und Stimmbürger von Beromünster haben die Umsetzung der OECD-Mindeststeuer abgelehnt.","Les habitants de Beromünster s'opposent à la modification de la réforme de l'imposition minimale de l'OCDE  par 56,8 pour cent des voix.","No all'imposizione minima OCSE/G20 nel comune di Beromünster: i cittadini hanno bocciato il testo con il 56,8 percento dei voti."
1082,50,50,50,"Büron LU","Büron (LU)","Büron LU","In Büron ist die Umsetzung der OECD-Mindeststeuer mit 50 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Büron. Les citoyens de la commune ont refusé le texte à 50 pour cent.","Con il 50 percento di ""no"", i cittadini del comune di Büron hanno bocciato l'imposizione minima OCSE/G20."
1083,22.6,22.6,77.4,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Buttisholz ist gegen die Umsetzung der OECD-Mindeststeuer: Die Gemeinde hat die Vorlage mit 77,4 Prozent Nein verworfen.","La réforme de l'imposition minimale de l'OCDE  est refusée à 77,4 pour cent à Buttisholz.","Nel comune di Buttisholz l'imposizione minima OCSE/G20 è stata bocciata con il 77,4 percento dei voti."
1084,81.9,81.9,18.1,"Eich LU","Eich (LU)","Eich LU","Mit 81,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Eich für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population d'Eich approuve à 81,9 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Eich l’imposizione minima OCSE/G20 è stata accettata con il 81,9 percento dei voti."
1085,11.1,11.1,88.9,"Geuensee LU","Geuensee (LU)","Geuensee LU","In Geuensee ist die Umsetzung der OECD-Mindeststeuer mit 88,9 Prozent gescheitert.","La réforme de l'imposition minimale de l'OCDE  n'a pas convaincu à Geuensee. Les citoyens de la commune ont refusé le texte à 88,9 pour cent.","Con il 88,9 percento di ""no"", i cittadini del comune di Geuensee hanno bocciato l'imposizione minima OCSE/G20."
1086,38.7,38.7,61.3,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","In Grosswangen hat die Umsetzung der OECD-Mindeststeuer keine Mehrheit gefunden: 61,3 Prozent haben die Vorlage abgelehnt.","C'est non à la réforme de l'imposition minimale de l'OCDE  à Grosswangen. Les habitants ont refusé le texte à 61,3 pour cent.","A Grosswangen i cittadini hanno respinto, con il 61,3 percento dei voti, l'imposizione minima OCSE/G20."
1088,52.9,52.9,47.1,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","52,9 Prozent der Stimmbürgerinnen und Stimmbürger in Hildisrieden haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Hildisrieden acceptent avec 52,9 pour cent de oui la modification de la réforme de l'imposition minimale de l'OCDE .","Con il 52,9 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto l'imposizione minima OCSE/G20."
1089,52.8,52.8,47.2,"Knutwil LU","Knutwil (LU)","Knutwil LU","Knutwil hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 52,8 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 52,8 pour cent de oui à Knutwil.","Da Knutwil è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 52,8 percento dei voti."
1091,54.4,54.4,45.6,"Mauensee LU","Mauensee (LU)","Mauensee LU","Die Umsetzung der OECD-Mindeststeuer ist in Mauensee mit 54,4 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE  est approuvée à Mauensee par 54,4 pour cent des votants.","I cittadini di Mauensee si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 54,4 percento dei voti."
1093,59,59,41,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Mit 9'235 Ja zu 6'416 Nein hat sich Neuenkirch für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 59 Prozent.","Neuenkirch dit oui à 59 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Neuenkirch: i cittadini hanno approvato il testo con il 59 percento dei voti."
1094,95.7,95.7,4.3,"Nottwil LU","Nottwil (LU)","Nottwil LU","Ja zur Umsetzung der OECD-Mindeststeuer in Nottwil. Die Gemeinde hat Vorlage mit 95,7 Prozent der Stimmen angenommen.","Les habitants de Nottwil soutiennent à 95,7 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Nottwil i cittadini hanno accolto, con il 95,7 percento dei voti, l'imposizione minima OCSE/G20."
1095,58.5,58.5,41.5,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Oberkirch hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 58,5 Prozent zu.","La réforme de l'imposition minimale de l'OCDE  passe la rampe avec 58,5 pour cent de oui à Oberkirch.","Da Oberkirch è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 58,5 percento dei voti."
