"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
312,73,73,27,"Seedorf BE","Seedorf (BE)","Seedorf BE BE","Mit 73 Prozent Ja hat sich Seedorf BE für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Seedorf (BE) approuvent avec 73 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
321,76.2,76.2,23.8,"Aarwangen BE","Aarwangen (BE)","Aarwangen BE","Mit 76,2 Prozent Ja hat sich Aarwangen für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants d'Aarwangen approuvent avec 76,2 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
322,72,72,28,"Auswil BE","Auswil (BE)","Auswil BE","Auswil hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 72 Prozent angenommen.","Les habitants d'Auswil acceptent avec 72 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
323,98.1,98.1,1.9,"Bannwil BE","Bannwil (BE)","Bannwil BE","Mit 98,1 Prozent Ja hat sich Bannwil für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Bannwil approuvent avec 98,1 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
324,89.5,89.5,10.5,"Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Mit 89,5 Prozent Ja hat sich Bleienbach für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Bleienbach approuvent avec 89,5 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
325,36.6,36.6,63.4,"Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Busswil bei Melchnau. 63,4 Prozent haben sie verworfen.","A Busswil bei Melchnau, les habitants disent non à 63,4 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
326,63.3,63.3,36.7,"Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Gondiswil hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 63,3 Prozent angenommen.","Les habitants de Gondiswil acceptent avec 63,3 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
329,85.1,85.1,14.9,"Langenthal BE","Langenthal (BE)","Langenthal BE","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Langenthal haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Langenthal, les habitants disent oui à 85,1 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
331,52.3,52.3,47.7,"Lotzwil BE","Lotzwil (BE)","Lotzwil BE","Mit 52,3 Prozent Ja hat sich Lotzwil für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Lotzwil approuvent avec 52,3 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
332,8.6,8.6,91.4,"Madiswil BE","Madiswil (BE)","Madiswil BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Madiswil. 91,4 Prozent haben sie verworfen.","A Madiswil, les habitants disent non à 91,4 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
333,67.7,67.7,32.3,"Melchnau BE","Melchnau (BE)","Melchnau BE","Mit 67,7 Prozent Ja hat sich Melchnau für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Melchnau approuvent avec 67,7 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
335,29.9,29.9,70.1,"Oeschenbach BE","Oeschenbach (BE)","Oeschenbach BE","Nein zur Anpassungen bei den Schuldenbremsen in Oeschenbach: 70,1 Prozent haben die Vorlage abgelehnt.","Les habitants d'Oeschenbach s'opposent à une modification du frein à l'endettement avec 70,1 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
336,88.6,88.6,11.4,"Reisiswil BE","Reisiswil (BE)","Reisiswil BE","88,6 Prozent der Stimmbürgerinnen und Stimmbürger von Reisiswil haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Reisiswil, les habitants disent oui à 88,6 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
337,24.4,24.4,75.6,"Roggwil BE","Roggwil (BE)","Roggwil BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Roggwil BE. 75,6 Prozent haben sie verworfen.","A Roggwil (BE), les habitants disent non à 75,6 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
338,41.9,41.9,58.1,"Rohrbach BE","Rohrbach (BE)","Rohrbach BE","Nein zur Anpassungen bei den Schuldenbremsen in Rohrbach: 58,1 Prozent haben die Vorlage abgelehnt.","Les habitants de Rohrbach s'opposent à une modification du frein à l'endettement avec 58,1 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
339,14.2,14.2,85.8,"Rohrbachgraben BE","Rohrbachgraben (BE)","Rohrbachgraben BE","Nein zur Anpassungen bei den Schuldenbremsen in Rohrbachgraben: 85,8 Prozent haben die Vorlage abgelehnt.","Les habitants de Rohrbachgraben s'opposent à une modification du frein à l'endettement avec 85,8 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
340,59.1,59.1,40.9,"Rütschelen BE","Rütschelen (BE)","Rütschelen BE","59,1 Prozent der Stimmbürgerinnen und Stimmbürger von Rütschelen haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Rütschelen, les habitants disent oui à 59,1 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
341,38,38,62,"Schwarzhäusern BE","Schwarzhäusern (BE)","Schwarzhäusern BE","Schwarzhäusern hat die Anpassungen bei den Schuldenbremsen mit 62 Prozent abgelehnt.","Les habitants de Schwarzhäusern rejettent une modification du frein à l'endettement avec 62 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
342,68.3,68.3,31.7,"Thunstetten BE","Thunstetten (BE)","Thunstetten BE","Mit 68,3 Prozent Ja hat sich Thunstetten für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Thunstetten approuvent avec 68,3 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
344,44.7,44.7,55.3,"Ursenbach BE","Ursenbach (BE)","Ursenbach BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Ursenbach. 55,3 Prozent haben sie verworfen.","A Ursenbach, les habitants disent non à 55,3 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
345,68.1,68.1,31.9,"Wynau BE","Wynau (BE)","Wynau BE","Wynau hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 68,1 Prozent angenommen.","Les habitants de Wynau acceptent avec 68,1 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
351,39.2,39.2,60.8,"Bern BE","Berne (BE)","Berna BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Bern. 60,8 Prozent haben sie verworfen.","A Berne, les habitants disent non à 60,8 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
352,53.4,53.4,46.6,"Bolligen BE","Bolligen (BE)","Bolligen BE","Bolligen hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 53,4 Prozent angenommen.","Les habitants de Bolligen acceptent avec 53,4 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
353,16.7,16.7,83.3,"Bremgarten bei Bern BE","Bremgarten bei Bern (BE)","Bremgarten bei Bern BE","Nein zur Anpassungen bei den Schuldenbremsen in Bremgarten bei Bern: 83,3 Prozent haben die Vorlage abgelehnt.","Les habitants de Bremgarten bei Bern s'opposent à une modification du frein à l'endettement avec 83,3 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
354,49.7,49.7,50.3,"Kirchlindach BE","Kirchlindach (BE)","Kirchlindach BE","Nein zur Anpassungen bei den Schuldenbremsen in Kirchlindach: 50,3 Prozent haben die Vorlage abgelehnt.","Les habitants de Kirchlindach s'opposent à une modification du frein à l'endettement avec 50,3 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
355,34.2,34.2,65.8,"Köniz BE","Köniz (BE)","Köniz BE","Köniz hat die Anpassungen bei den Schuldenbremsen mit 65,8 Prozent abgelehnt.","Les habitants de Köniz rejettent une modification du frein à l'endettement avec 65,8 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
356,61.6,61.6,38.4,"Muri bei Bern BE","Muri bei Bern (BE)","Muri bei Bern BE","Mit 61,6 Prozent Ja hat sich Muri bei Bern für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Muri bei Bern approuvent avec 61,6 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
357,21.4,21.4,78.6,"Oberbalm BE","Oberbalm (BE)","Oberbalm BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Oberbalm. 78,6 Prozent haben sie verworfen.","A Oberbalm, les habitants disent non à 78,6 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
358,10.3,10.3,89.7,"Stettlen BE","Stettlen (BE)","Stettlen BE","Nein zur Anpassungen bei den Schuldenbremsen in Stettlen: 89,7 Prozent haben die Vorlage abgelehnt.","Les habitants de Stettlen s'opposent à une modification du frein à l'endettement avec 89,7 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
359,39.1,39.1,60.9,"Vechigen BE","Vechigen (BE)","Vechigen BE","Vechigen hat die Anpassungen bei den Schuldenbremsen mit 60,9 Prozent abgelehnt.","Les habitants de Vechigen rejettent une modification du frein à l'endettement avec 60,9 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
360,25.7,25.7,74.3,"Wohlen bei Bern BE","Wohlen bei Bern (BE)","Wohlen bei Bern BE","Nein zur Anpassungen bei den Schuldenbremsen in Wohlen bei Bern: 74,3 Prozent haben die Vorlage abgelehnt.","Les habitants de Wohlen bei Bern s'opposent à une modification du frein à l'endettement avec 74,3 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
361,33.1,33.1,66.9,"Zollikofen BE","Zollikofen (BE)","Zollikofen BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Zollikofen. 66,9 Prozent haben sie verworfen.","A Zollikofen, les habitants disent non à 66,9 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
362,80.8,80.8,19.2,"Ittigen BE","Ittigen (BE)","Ittigen BE","80,8 Prozent der Stimmbürgerinnen und Stimmbürger von Ittigen haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Ittigen, les habitants disent oui à 80,8 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
363,72.1,72.1,27.9,"Ostermundigen BE","Ostermundigen (BE)","Ostermundigen BE","Ostermundigen hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 72,1 Prozent angenommen.","Les habitants d'Ostermundigen acceptent avec 72,1 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
371,59.8,59.8,40.2,"Biel BE","Bienne (BE)","Biel BE BE","Mit 59,8 Prozent Ja hat sich Biel BE für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Bienne approuvent avec 59,8 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
372,43.5,43.5,56.5,"Leubringen BE","Evilard (BE)","Leubringen BE","Leubringen hat die Anpassungen bei den Schuldenbremsen mit 56,5 Prozent abgelehnt.","Les habitants d'Evilard rejettent une modification du frein à l'endettement avec 56,5 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
381,46.7,46.7,53.3,"Arch BE","Arch (BE)","Arch BE","Nein zur Anpassungen bei den Schuldenbremsen in Arch: 53,3 Prozent haben die Vorlage abgelehnt.","Les habitants d'Arch s'opposent à une modification du frein à l'endettement avec 53,3 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
382,56.7,56.7,43.3,"Büetigen BE","Büetigen (BE)","Büetigen BE","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Büetigen haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Büetigen, les habitants disent oui à 56,7 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
383,31.8,31.8,68.2,"Büren an der Aare BE","Büren an der Aare (BE)","Büren an der Aare BE","Büren an der Aare hat die Anpassungen bei den Schuldenbremsen mit 68,2 Prozent abgelehnt.","Les habitants de Büren an der Aare rejettent une modification du frein à l'endettement avec 68,2 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
385,84.3,84.3,15.7,"Diessbach bei Büren BE","Diessbach bei Büren (BE)","Diessbach bei Büren BE","Mit 84,3 Prozent Ja hat sich Diessbach bei Büren für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Diessbach bei Büren approuvent avec 84,3 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
386,23.7,23.7,76.3,"Dotzigen BE","Dotzigen (BE)","Dotzigen BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Dotzigen. 76,3 Prozent haben sie verworfen.","A Dotzigen, les habitants disent non à 76,3 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
387,86.2,86.2,13.8,"Lengnau BE","Longeau (BE)","Lengnau BE","Mit 86,2 Prozent Ja hat sich Lengnau BE für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Longeau approuvent avec 86,2 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
388,27.8,27.8,72.2,"Leuzigen BE","Leuzigen (BE)","Leuzigen BE","Leuzigen hat die Anpassungen bei den Schuldenbremsen mit 72,2 Prozent abgelehnt.","Les habitants de Leuzigen rejettent une modification du frein à l'endettement avec 72,2 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
390,4.4,4.4,95.6,"Meinisberg BE","Meinisberg (BE)","Meinisberg BE","Meinisberg hat die Anpassungen bei den Schuldenbremsen mit 95,6 Prozent abgelehnt.","Les habitants de Meinisberg rejettent une modification du frein à l'endettement avec 95,6 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
391,75.7,75.7,24.3,"Oberwil bei Büren BE","Oberwil bei Büren (BE)","Oberwil bei Büren BE","Oberwil bei Büren hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 75,7 Prozent angenommen.","Les habitants d'Oberwil bei Büren acceptent avec 75,7 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
392,41.7,41.7,58.3,"Pieterlen BE","Perles (BE)","Pieterlen BE","Pieterlen hat die Anpassungen bei den Schuldenbremsen mit 58,3 Prozent abgelehnt.","Les habitants de Perles rejettent une modification du frein à l'endettement avec 58,3 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
393,77.4,77.4,22.6,"Rüti bei Büren BE","Rüti bei Büren (BE)","Rüti bei Büren BE","Mit 77,4 Prozent Ja hat sich Rüti bei Büren für die Verfassungsänderung für Anpassungen bei den Schuldenbremsen ausgesprochen.","Les habitants de Rüti bei Büren approuvent avec 77,4 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
394,70.3,70.3,29.7,"Wengi BE","Wengi (BE)","Wengi BE","Wengi hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 70,3 Prozent angenommen.","Les habitants de Wengi acceptent avec 70,3 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
401,57.6,57.6,42.4,"Aefligen BE","Aefligen (BE)","Aefligen BE","57,6 Prozent der Stimmbürgerinnen und Stimmbürger von Aefligen haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Aefligen, les habitants disent oui à 57,6 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
402,57.2,57.2,42.8,"Alchenstorf BE","Alchenstorf (BE)","Alchenstorf BE","Alchenstorf hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 57,2 Prozent angenommen.","Les habitants d'Alchenstorf acceptent avec 57,2 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
403,42.5,42.5,57.5,"Bäriswil BE","Bäriswil (BE)","Bäriswil BE","Nein zur Anpassungen bei den Schuldenbremsen in Bäriswil: 57,5 Prozent haben die Vorlage abgelehnt.","Les habitants de Bäriswil s'opposent à une modification du frein à l'endettement avec 57,5 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
404,11.3,11.3,88.7,"Burgdorf BE","Berthoud (BE)","Burgdorf BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Burgdorf. 88,7 Prozent haben sie verworfen.","A Berthoud, les habitants disent non à 88,7 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
405,54.6,54.6,45.4,"Ersigen BE","Ersigen (BE)","Ersigen BE","Ersigen hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 54,6 Prozent angenommen.","Les habitants d'Ersigen acceptent avec 54,6 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
406,58.5,58.5,41.5,"Hasle bei Burgdorf BE","Hasle bei Burgdorf (BE)","Hasle bei Burgdorf BE","58,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle bei Burgdorf haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Hasle bei Burgdorf, les habitants disent oui à 58,5 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
407,64.7,64.7,35.3,"Heimiswil BE","Heimiswil (BE)","Heimiswil BE","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Heimiswil haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Heimiswil, les habitants disent oui à 64,7 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
409,24.1,24.1,75.9,"Hindelbank BE","Hindelbank (BE)","Hindelbank BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Hindelbank. 75,9 Prozent haben sie verworfen.","A Hindelbank, les habitants disent non à 75,9 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
410,39.9,39.9,60.1,"Höchstetten BE","Höchstetten (BE)","Höchstetten BE","Nein zur Anpassungen bei den Schuldenbremsen in Höchstetten: 60,1 Prozent haben die Vorlage abgelehnt.","Les habitants de Höchstetten s'opposent à une modification du frein à l'endettement avec 60,1 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
411,10,10,90,"Kernenried BE","Kernenried (BE)","Kernenried BE","Nein zur Anpassungen bei den Schuldenbremsen in Kernenried: 90 Prozent haben die Vorlage abgelehnt.","Les habitants de Kernenried s'opposent à une modification du frein à l'endettement avec 90 pour cent de non. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
412,50.2,50.2,49.8,"Kirchberg BE","Kirchberg (BE)","Kirchberg BE","Kirchberg BE hat die Verfassungsänderung für Anpassungen bei den Schuldenbremsen mit 50,2 Prozent angenommen.","Les habitants de Kirchberg (BE) acceptent avec 50,2 pour cent de oui une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
413,56.6,56.6,43.4,"Koppigen BE","Koppigen (BE)","Koppigen BE","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Koppigen haben der Verfassungsänderung für Anpassungen bei den Schuldenbremsen zugestimmt.","A Koppigen, les habitants disent oui à 56,6 pour cent à une modification du frein à l'endettement. La nouvelle disposition permettra au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
414,38.9,38.9,61.1,"Krauchthal BE","Krauchthal (BE)","Krauchthal BE","Keine Mehrheit für die Anpassungen bei den Schuldenbremsen in Krauchthal. 61,1 Prozent haben sie verworfen.","A Krauchthal, les habitants disent non à 61,1 pour cent à une modification du frein à l'endettement. La nouvelle disposition doit permettre au canton d'attribuer au financement des investissements des excédents dégagés au cours des années précédentes.",
