"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2773,21.7,21.7,78.3,"Reinach BL","Reinach (BL)","Reinach BL","In Reinach BL hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 78,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Reinach BL die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52,6 Prozent.","La loi sur le climat est refusée à 78,3 pour cent à Reinach (BL). Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Reinach (BL) était alors de 52,6 pour cent.","Nel comune di Reinach BL la legge sul clima è stata bocciata con il 78,3 percento dei voti. Il rifiuto della legge sul clima è maggiore a Reinach BL rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 47,4 percento."
2774,86.3,86.3,13.7,"Schönenbuch BL","Schönenbuch (BL)","Schönenbuch BL","In Schönenbuch hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 86,3 Prozent angenommen. Damit hat in Schönenbuch seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,2 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Schönenbuch par 86,3 pour cent des votants. Avec ce résultat, Schönenbuch bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 54,2 pour cent des voix.","I cittadini di Schönenbuch si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 86,3 percento dei voti. Con questo risultato, Schönenbuch ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 54,2 percento."
2775,55.8,55.8,44.2,"Therwil BL","Therwil (BL)","Therwil BL","Ja zum Klimaschutzgesetz in Therwil: Mit 55,8 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Therwil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,1 Prozent ein Nein in die Urne gelegt.","Therwil dit oui à 55,8 pour cent à la modification de la loi sur le climat. Avec ce résultat, Therwil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,1 pour cent des voix.","Sì alla legge sul clima nel comune di Therwil: i cittadini hanno approvato il testo con il 55,8 percento dei voti. Con questo risultato, Therwil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,1 percento."
2781,73.8,73.8,26.2,"Blauen BL","Blauen (BL)","Blauen BL","Die Gemeinde Blauen hat das Klimaschutzgesetz mit 73,8 Prozent angenommen. Damit hat in Blauen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 61,8 Prozent ein Nein in die Urne gelegt.","A Blauen, les habitants disent oui à  73,8 pour cent à la modification de la loi sur le climat. Avec ce résultat, Blauen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 61,8 pour cent des voix.","Nel comune di Blauen la legge sul clima è stata approvata con il 73,8 percento dei voti. Con questo risultato, Blauen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 61,8 percento."
2782,12.3,12.3,87.7,"Brislach BL","Brislach (BL)","Brislach BL","Keine Mehrheit für das Klimaschutzgesetz in Brislach: Mit 6'769 Nein-Stimmen zu 950 Ja-Stimmen oder 87,7 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat in Brislach die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 72,8 Prozent.","La loi sur le climat n'a pas convaincu à Brislach. Les citoyens de la commune ont refusé le texte à 87,7 pour cent. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Brislach était alors de 72,8 pour cent.","Da Brislach è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 87,7 percento dei voti. Il rifiuto della legge sul clima è maggiore a Brislach rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 27,2 percento."
2783,82.6,82.6,17.4,"Burg im Leimental BL","Burg im Leimental (BL)","Burg im Leimental BL","Die Gemeinde Burg im Leimental hat das Klimaschutzgesetz mit 82,6 Prozent Ja-Stimmen angenommen. Damit hat in Burg im Leimental seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68 Prozent ein Nein in die Urne gelegt.","La population de Burg im Leimental approuve à 82,6 pour cent la loi sur le climat. Avec ce résultat, Burg im Leimental bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 68 pour cent des voix.","Nel comune di Burg im Leimental la legge sul clima è stata accettata con il 82,6 percento dei voti. Con questo risultato, Burg im Leimental ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 68 percento."
2784,34.5,34.5,65.5,"Dittingen BL","Dittingen (BL)","Dittingen BL","In Dittingen hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 65,5 Prozent verworfen. Damit hat in Dittingen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 52,5 Prozent.","La population de Dittingen rejette à 65,5 pour cent des voix la loi sur le climat. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Dittingen était alors de 52,5 pour cent.","Con il 65,5 percento di ""no"", i cittadini del comune di Dittingen hanno respinto la legge sul clima. Il rifiuto della legge sul clima è maggiore a Dittingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 47,5 percento."
2785,32.4,32.4,67.6,"Duggingen BL","Duggingen (BL)","Duggingen BL","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Duggingen sagen Nein zum Klimaschutzgesetz. Damit hat in Duggingen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 57 Prozent.","Les habitants de Duggingen s'opposent à la modification de la loi sur le climat par 67,6 pour cent des voix. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Duggingen était alors de 57 pour cent.","No alla legge sul clima nel comune di Duggingen: i cittadini hanno bocciato il testo con il 67,6 percento dei voti. Il rifiuto della legge sul clima è maggiore a Duggingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 43 percento."
2786,68.5,68.5,31.5,"Grellingen BL","Grellingen (BL)","Grellingen BL","68,5 Prozent der Abstimmenden in der Gemeinde Grellingen haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Grellingen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 66 Prozent ein Nein in die Urne gelegt.","Les habitants de Grellingen acceptent avec 68,5 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Grellingen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 66 pour cent des voix.","Con il 68,5 percento di ""sì"", i cittadini del comune di Grellingen hanno accolto la legge sul clima. Con questo risultato, Grellingen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 66 percento."
2787,87.6,87.6,12.4,"Laufen BL","Laufon (BL)","Laufen BL","In Laufen hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 87,6 Prozent angenommen. Damit hat in Laufen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 55,3 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Laufon par 87,6 pour cent des votants. Avec ce résultat, Laufon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 55,3 pour cent des voix.","I cittadini di Laufen si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 87,6 percento dei voti. Con questo risultato, Laufen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 55,3 percento."
2788,4.8,4.8,95.2,"Liesberg BL","Liesberg (BL)","Liesberg BL","95,2 Prozent der Stimmbürgerinnen und Stimmbürger von Liesberg sagen Nein zum Klimaschutzgesetz. Damit hat in Liesberg die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 71,4 Prozent.","Les habitants de Liesberg s'opposent à la modification de la loi sur le climat par 95,2 pour cent des voix. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Liesberg était alors de 71,4 pour cent.","No alla legge sul clima nel comune di Liesberg: i cittadini hanno bocciato il testo con il 95,2 percento dei voti. Il rifiuto della legge sul clima è maggiore a Liesberg rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 28,6 percento."
2789,57.9,57.9,42.1,"Nenzlingen BL","Nenzlingen (BL)","Nenzlingen BL","Die Gemeinde Nenzlingen hat das Klimaschutzgesetz mit 57,9 Prozent angenommen. Damit hat in Nenzlingen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68,6 Prozent ein Nein in die Urne gelegt.","A Nenzlingen, les habitants disent oui à  57,9 pour cent à la modification de la loi sur le climat. Avec ce résultat, Nenzlingen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 68,6 pour cent des voix.","Nel comune di Nenzlingen la legge sul clima è stata approvata con il 57,9 percento dei voti. Con questo risultato, Nenzlingen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 68,6 percento."
2790,64,64,36,"Roggenburg BL","Roggenburg (BL)","Roggenburg BL","64 Prozent der Abstimmenden in der Gemeinde Roggenburg haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Roggenburg seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75 Prozent ein Nein in die Urne gelegt.","Les habitants de Roggenburg acceptent avec 64 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Roggenburg bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 75 pour cent des voix.","Con il 64 percento di ""sì"", i cittadini del comune di Roggenburg hanno accolto la legge sul clima. Con questo risultato, Roggenburg ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 75 percento."
2791,92.3,92.3,7.7,"Röschenz BL","Röschenz (BL)","Röschenz BL","Ja zum Klimaschutzgesetz in Röschenz. Die Gemeinde hat die Vorlage mit 92,3 Prozent der Stimmen angenommen. Damit hat in Röschenz seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64,8 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 92,3 pour cent de oui à Röschenz. Avec ce résultat, Röschenz bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 64,8 pour cent des voix.","Da Röschenz è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 92,3 percento dei voti. Con questo risultato, Röschenz ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 64,8 percento."
2792,57.7,57.7,42.3,"Wahlen BL","Wahlen (BL)","Wahlen BL","In Wahlen hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 57,7 Prozent angenommen. Damit hat in Wahlen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,1 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Wahlen par 57,7 pour cent des votants. Avec ce résultat, Wahlen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 75,1 pour cent des voix.","I cittadini di Wahlen si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 57,7 percento dei voti. Con questo risultato, Wahlen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 75,1 percento."
2793,5.7,5.7,94.3,"Zwingen BL","Zwingen (BL)","Zwingen BL","Nein zum Klimaschutzgesetz in Zwingen: Mit 8'494 Nein- zu 516 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 94,3 Prozent. Damit hat in Zwingen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 69 Prozent.","C'est non à la loi sur le climat à Zwingen. Les habitants ont refusé le texte à 94,3 pour cent. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Zwingen était alors de 69 pour cent.","A Zwingen i cittadini hanno respinto, con il 94,3 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è maggiore a Zwingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 31 percento."
