"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5115,50,0,0,"Losone TI","Losone (TI)","Losone TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5117,50,0,0,"Mergoscia TI","Mergoscia (TI)","Mergoscia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5118,50,0,0,"Minusio TI","Minusio (TI)","Minusio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5120,50,0,0,"Muralto TI","Muralto (TI)","Muralto TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5121,50,0,0,"Orselina TI","Orselina (TI)","Orselina TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5125,50,0,0,"Ronco sopra Ascona TI","Ronco sopra Ascona (TI)","Ronco sopra Ascona TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5131,50,0,0,"Tenero-Contra TI","Tenero-Contra (TI)","Tenero-Contra TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5136,50,0,0,"Onsernone TI","Onsernone (TI)","Onsernone TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5138,50,0,0,"Cugnasco-Gerra TI","Cugnasco-Gerra (TI)","Cugnasco-Gerra TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5141,50,0,0,"Agno TI","Agno (TI)","Agno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5143,50,0,0,"Aranno TI","Aranno (TI)","Aranno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5144,50,0,0,"Arogno TI","Arogno (TI)","Arogno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5146,50,0,0,"Astano TI","Astano (TI)","Astano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5148,50,0,0,"Bedano TI","Bedano (TI)","Bedano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5149,50,0,0,"Bedigliora TI","Bedigliora (TI)","Bedigliora TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5151,50,0,0,"Bioggio TI","Bioggio (TI)","Bioggio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5154,50,0,0,"Bissone TI","Bissone (TI)","Bissone TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5160,50,0,0,"Brusino Arsizio TI","Brusino Arsizio (TI)","Brusino Arsizio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5161,50,0,0,"Cademario TI","Cademario (TI)","Cademario TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5162,50,0,0,"Cadempino TI","Cadempino (TI)","Cadempino TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5167,50,0,0,"Canobbio TI","Canobbio (TI)","Canobbio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5171,50,0,0,"Caslano TI","Caslano (TI)","Caslano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5176,50,0,0,"Comano TI","Comano (TI)","Comano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5180,50,0,0,"Cureglia TI","Cureglia (TI)","Cureglia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5181,50,0,0,"Curio TI","Curio (TI)","Curio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5186,50,0,0,"Grancia TI","Grancia (TI)","Grancia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5187,50,0,0,"Gravesano TI","Gravesano (TI)","Gravesano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5189,50,0,0,"Lamone TI","Lamone (TI)","Lamone TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5192,50,0,0,"Lugano TI","Lugano (TI)","Lugano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5193,50,0,0,"Magliaso TI","Magliaso (TI)","Magliaso TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5194,50,0,0,"Manno TI","Manno (TI)","Manno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5196,50,0,0,"Massagno TI","Massagno (TI)","Massagno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5198,50,0,0,"Melide TI","Melide (TI)","Melide TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5199,50,0,0,"Mezzovico-Vira TI","Mezzovico-Vira (TI)","Mezzovico-Vira TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5200,50,0,0,"Miglieglia TI","Miglieglia (TI)","Miglieglia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5203,50,0,0,"Morcote TI","Morcote (TI)","Morcote TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5205,50,0,0,"Muzzano TI","Muzzano (TI)","Muzzano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5206,50,0,0,"Neggio TI","Neggio (TI)","Neggio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5207,50,0,0,"Novaggio TI","Novaggio (TI)","Novaggio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5208,50,0,0,"Origlio TI","Origlio (TI)","Origlio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5210,50,0,0,"Paradiso TI","Paradiso (TI)","Paradiso TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5212,50,0,0,"Ponte Capriasca TI","Ponte Capriasca (TI)","Ponte Capriasca TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5214,50,0,0,"Porza TI","Porza (TI)","Porza TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5216,50,0,0,"Pura TI","Pura (TI)","Pura TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5221,50,0,0,"Savosa TI","Savosa (TI)","Savosa TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5225,50,0,0,"Sorengo TI","Sorengo (TI)","Sorengo TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5226,50,0,0,"Capriasca TI","Capriasca (TI)","Capriasca TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5227,50,0,0,"Torricella-Taverne TI","Torricella-Taverne (TI)","Torricella-Taverne TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5230,50,0,0,"Vernate TI","Vernate (TI)","Vernate TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5231,50,0,0,"Vezia TI","Vezia (TI)","Vezia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5233,50,0,0,"Vico Morcote TI","Vico Morcote (TI)","Vico Morcote TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5236,50,0,0,"Collina d'Oro TI","Collina d'Oro (TI)","Collina d'Oro TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5237,50,0,0,"Alto Malcantone TI","Alto Malcantone (TI)","Alto Malcantone TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5238,50,0,0,"Monteceneri TI","Monteceneri (TI)","Monteceneri TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5239,50,0,0,"Tresa TI","Tresa (TI)","Tresa TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5240,50,0,0,"Val Mara TI","Val Mara (TI)","Val Mara TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5242,50,0,0,"Balerna TI","Balerna (TI)","Balerna TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5249,50,0,0,"Castel San Pietro TI","Castel San Pietro (TI)","Castel San Pietro TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5250,50,0,0,"Chiasso TI","Chiasso (TI)","Chiasso TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5251,50,0,0,"Coldrerio TI","Coldrerio (TI)","Coldrerio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5254,50,0,0,"Mendrisio TI","Mendrisio (TI)","Mendrisio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5257,50,0,0,"Morbio Inferiore TI","Morbio Inferiore (TI)","Morbio Inferiore TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5260,50,0,0,"Novazzano TI","Novazzano (TI)","Novazzano TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5263,50,0,0,"Riva San Vitale TI","Riva San Vitale (TI)","Riva San Vitale TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5266,50,0,0,"Stabio TI","Stabio (TI)","Stabio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5268,50,0,0,"Vacallo TI","Vacallo (TI)","Vacallo TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5269,50,0,0,"Breggia TI","Breggia (TI)","Breggia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5281,50,0,0,"Biasca TI","Biasca (TI)","Biasca TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5287,50,0,0,"Riviera TI","Riviera (TI)","Riviera TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5304,50,0,0,"Bosco/Gurin TI","Bosco/Gurin (TI)","Bosco/Gurin TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5307,50,0,0,"Campo (Vallemaggia) TI","Campo (Vallemaggia) (TI)","Campo (Vallemaggia) TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5309,50,0,0,"Cerentino TI","Cerentino (TI)","Cerentino TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5310,50,0,0,"Cevio TI","Cevio (TI)","Cevio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5315,50,0,0,"Linescio TI","Linescio (TI)","Linescio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5317,50,0,0,"Maggia TI","Maggia (TI)","Maggia TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5323,50,0,0,"Lavizzara TI","Lavizzara (TI)","Lavizzara TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5324,50,0,0,"Avegno Gordevio TI","Avegno Gordevio (TI)","Avegno Gordevio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5396,50,0,0,"Terre di Pedemonte TI","Terre di Pedemonte (TI)","Terre di Pedemonte TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5397,50,0,0,"Centovalli TI","Centovalli (TI)","Centovalli TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5398,50,0,0,"Gambarogno TI","Gambarogno (TI)","Gambarogno TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5399,50,0,0,"Verzasca TI","Verzasca (TI)","Verzasca TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
