"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6611,5.4,5.4,94.6,"Chancy GE","Chancy (GE)","Chancy GE",,"Les habitants de Chancy ont refusé avec 94,6 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6612,9.5,9.5,90.5,"Chêne-Bougeries GE","Chêne-Bougeries (GE)","Chêne-Bougeries GE",,"Les habitants de Chêne-Bougeries ont refusé avec 90,5 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6613,23.6,23.6,76.4,"Chêne-Bourg GE","Chêne-Bourg (GE)","Chêne-Bourg GE",,"Les habitants de Chêne-Bourg ont refusé avec 76,4 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6614,53.1,53.1,46.9,"Choulex GE","Choulex (GE)","Choulex GE",,"C'est oui à 53,1 pour cent à Choulex à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6615,53.9,53.9,46.1,"Collex-Bossy GE","Collex-Bossy (GE)","Collex-Bossy GE",,"C'est oui à 53,9 pour cent à Collex-Bossy à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6616,2.9,2.9,97.1,"Collonge-Bellerive GE","Collonge-Bellerive (GE)","Collonge-Bellerive GE",,"Les habitants de Collonge-Bellerive ont refusé avec 97,1 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6617,37,37,63,"Cologny GE","Cologny (GE)","Cologny GE",,"C'est non à 63 pour cent à Cologny à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6618,83,83,17,"Confignon GE","Confignon (GE)","Confignon GE",,"Les habitants de Confignon acceptent avec 83 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6619,74.2,74.2,25.8,"Corsier GE","Corsier (GE)","Corsier GE",,"Les habitants de Corsier (GE) acceptent avec 74,2 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6620,97.5,97.5,2.5,"Dardagny GE","Dardagny (GE)","Dardagny GE",,"Les habitants de Dardagny acceptent avec 97,5 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6621,23,23,77,"Genf GE","Genève (GE)","Ginevra GE",,"Les habitants de Genève ont refusé avec 77 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6622,45.6,45.6,54.4,"Genthod GE","Genthod (GE)","Genthod GE",,"Les habitants de Genthod refusent avec 54,4 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6623,10.5,10.5,89.5,"Le Grand-Saconnex GE","Le Grand-Saconnex (GE)","Le Grand-Saconnex GE",,"Les habitants du Grand-Saconnex refusent avec 89,5 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6624,50.2,50.2,49.8,"Gy GE","Gy (GE)","Gy GE",,"Les habitants de Gy ont approuvé avec 50,2 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6625,14.7,14.7,85.3,"Hermance GE","Hermance (GE)","Hermance GE",,"C'est non à 85,3 pour cent à Hermance à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6626,47.3,47.3,52.7,"Jussy GE","Jussy (GE)","Jussy GE",,"C'est non à 52,7 pour cent à Jussy à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6627,25.2,25.2,74.8,"Laconnex GE","Laconnex (GE)","Laconnex GE",,"C'est non à 74,8 pour cent à Laconnex à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6628,8.6,8.6,91.4,"Lancy GE","Lancy (GE)","Lancy GE",,"Les habitants de Lancy ont refusé avec 91,4 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6629,40.6,40.6,59.4,"Meinier GE","Meinier (GE)","Meinier GE",,"Les habitants de Meinier ont refusé avec 59,4 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6630,26.9,26.9,73.1,"Meyrin GE","Meyrin (GE)","Meyrin GE",,"Les habitants de Meyrin refusent avec 73,1 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6631,96.3,96.3,3.7,"Onex GE","Onex (GE)","Onex GE",,"Les habitants d'Onex ont approuvé avec 96,3 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6632,51.3,51.3,48.7,"Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE",,"Les habitants de Perly-Certoux ont approuvé avec 51,3 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6633,81.7,81.7,18.3,"Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE",,"Les habitants de Plan-les-Ouates ont approuvé avec 81,7 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6634,34.9,34.9,65.1,"Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE",,"Les habitants de Pregny-Chambésy ont refusé avec 65,1 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6635,52.4,52.4,47.6,"PresinGE","Presinge (GE)","PresinGE",,"Les habitants de Presinge acceptent avec 52,4 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6636,78.6,78.6,21.4,"PuplinGE","Puplinge (GE)","PuplinGE",,"C'est oui à 78,6 pour cent à Puplinge à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6637,70.1,70.1,29.9,"Russin GE","Russin (GE)","Russin GE",,"Les habitants de Russin ont approuvé avec 70,1 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6638,40.5,40.5,59.5,"Satigny GE","Satigny (GE)","Satigny GE",,"Les habitants de Satigny refusent avec 59,5 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6639,22.8,22.8,77.2,"Soral GE","Soral (GE)","Soral GE",,"Les habitants de Soral refusent avec 77,2 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6640,91.9,91.9,8.1,"Thônex GE","Thônex (GE)","Thônex GE",,"Les habitants de Thônex acceptent avec 91,9 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6641,42.7,42.7,57.3,"Troinex GE","Troinex (GE)","Troinex GE",,"C'est non à 57,3 pour cent à Troinex à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6642,98.7,98.7,1.3,"Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE",,"Les habitants de Vandoeuvres acceptent avec 98,7 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6643,83,83,17,"Vernier GE","Vernier (GE)","Vernier GE",,"Les habitants de Vernier acceptent avec 83 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6644,48.1,48.1,51.9,"Versoix GE","Versoix (GE)","Versoix GE",,"C'est non à 51,9 pour cent à Versoix à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6645,52.2,52.2,47.8,"Veyrier GE","Veyrier (GE)","Veyrier GE",,"Les habitants de Veyrier acceptent avec 52,2 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
