"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2430,24.7,24.7,75.3,"Welschenrohr-Gänsbrunnen SO","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 75,3 Prozent abgelehnt.",,
2445,67,67,33,"Biezwil SO","Biezwil (SO)","Biezwil SO","Mit 67 Prozent Ja hat sich Biezwil für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2455,95.9,95.9,4.1,"Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil (SO)","Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 95,9 Prozent angenommen.",,
2456,5.2,5.2,94.8,"Lüterswil-Gächliwil SO","Lüterswil-Gächliwil (SO)","Lüterswil-Gächliwil SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Lüterswil-Gächliwil. 94,8 Prozent haben sie verworfen.",,
2457,51.6,51.6,48.4,"Messen SO","Messen (SO)","Messen SO","Messen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 51,6 Prozent angenommen.",,
2461,50.7,50.7,49.3,"Schnottwil SO","Schnottwil (SO)","Schnottwil SO","Mit 50,7 Prozent Ja hat sich Schnottwil für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2463,49.2,49.2,50.8,"Unterramsern SO","Unterramsern (SO)","Unterramsern SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Unterramsern. 50,8 Prozent haben sie verworfen.",,
2464,79,79,21,"Lüsslingen-Nennigkofen SO","Lüsslingen-Nennigkofen (SO)","Lüsslingen-Nennigkofen SO","79 Prozent der Stimmbürgerinnen und Stimmbürger von Lüsslingen-Nennigkofen haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2465,37.9,37.9,62.1,"Buchegg SO","Buchegg (SO)","Buchegg SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Buchegg. 62,1 Prozent haben sie verworfen.",,
2471,44.6,44.6,55.4,"Bättwil SO","Bättwil (SO)","Bättwil SO","Bättwil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 55,4 Prozent abgelehnt.",,
2472,60.2,60.2,39.8,"Büren SO","Büren (SO)","Büren SO","Büren SO hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 60,2 Prozent angenommen.",,
2473,39.9,39.9,60.1,"Dornach SO","Dornach (SO)","Dornach SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Dornach: 60,1 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2474,36.9,36.9,63.1,"Gempen SO","Gempen (SO)","Gempen SO","Gempen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 63,1 Prozent abgelehnt.",,
2475,52.4,52.4,47.6,"Hochwald SO","Hochwald (SO)","Hochwald SO","Mit 52,4 Prozent Ja hat sich Hochwald für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2476,62.7,62.7,37.3,"Hofstetten-Flüh SO","Hofstetten-Flüh (SO)","Hofstetten-Flüh SO","Hofstetten-Flüh hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 62,7 Prozent angenommen.",,
2477,39.4,39.4,60.6,"Metzerlen-Mariastein SO","Metzerlen-Mariastein (SO)","Metzerlen-Mariastein SO","Metzerlen-Mariastein hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 60,6 Prozent abgelehnt.",,
2478,58,58,42,"Nuglar-St. Pantaleon SO","Nuglar-St. Pantaleon (SO)","Nuglar-St. Pantaleon SO","Mit 58 Prozent Ja hat sich Nuglar-St. Pantaleon für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2479,81.1,81.1,18.9,"Rodersdorf SO","Rodersdorf (SO)","Rodersdorf SO","Mit 81,1 Prozent Ja hat sich Rodersdorf für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2480,34.7,34.7,65.3,"Seewen SO","Seewen (SO)","Seewen SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Seewen. 65,3 Prozent haben sie verworfen.",,
2481,58.1,58.1,41.9,"Witterswil SO","Witterswil (SO)","Witterswil SO","Witterswil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 58,1 Prozent angenommen.",,
2491,41.9,41.9,58.1,"Hauenstein-Ifenthal SO","Hauenstein-Ifenthal (SO)","Hauenstein-Ifenthal SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Hauenstein-Ifenthal: 58,1 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2492,31,31,69,"Kienberg SO","Kienberg (SO)","Kienberg SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Kienberg: 69 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2493,42.7,42.7,57.3,"Lostorf SO","Lostorf (SO)","Lostorf SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Lostorf. 57,3 Prozent haben sie verworfen.",,
2495,13.4,13.4,86.6,"Niedergösgen SO","Niedergösgen (SO)","Niedergösgen SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Niedergösgen: 86,6 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2497,86.8,86.8,13.2,"Obergösgen SO","Obergösgen (SO)","Obergösgen SO","86,8 Prozent der Stimmbürgerinnen und Stimmbürger von Obergösgen haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2499,41.7,41.7,58.3,"Stüsslingen SO","Stüsslingen (SO)","Stüsslingen SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Stüsslingen: 58,3 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2500,5.2,5.2,94.8,"Trimbach SO","Trimbach (SO)","Trimbach SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Trimbach: 94,8 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2501,59.4,59.4,40.6,"Winznau SO","Winznau (SO)","Winznau SO","Winznau hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 59,4 Prozent angenommen.",,
2502,52.4,52.4,47.6,"Wisen SO","Wisen (SO)","Wisen SO","Mit 52,4 Prozent Ja hat sich Wisen SO für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2503,8.2,8.2,91.8,"Erlinsbach SO","Erlinsbach (SO)","Erlinsbach SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Erlinsbach SO: 91,8 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2511,56.8,56.8,43.2,"Aeschi SO","Aeschi (SO)","Aeschi SO","Mit 56,8 Prozent Ja hat sich Aeschi SO für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2513,62.5,62.5,37.5,"Biberist SO","Biberist (SO)","Biberist SO","Biberist hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 62,5 Prozent angenommen.",,
2514,52.2,52.2,47.8,"Bolken SO","Bolken (SO)","Bolken SO","Bolken hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 52,2 Prozent angenommen.",,
2516,36.7,36.7,63.3,"Deitingen SO","Deitingen (SO)","Deitingen SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Deitingen: 63,3 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2517,68.1,68.1,31.9,"Derendingen SO","Derendingen (SO)","Derendingen SO","Mit 68,1 Prozent Ja hat sich Derendingen für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2518,36.4,36.4,63.6,"Etziken SO","Etziken (SO)","Etziken SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Etziken: 63,6 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2519,0.9,0.9,99.1,"Gerlafingen SO","Gerlafingen (SO)","Gerlafingen SO","Gerlafingen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 99,1 Prozent abgelehnt.",,
2520,37.3,37.3,62.7,"Halten SO","Halten (SO)","Halten SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Halten. 62,7 Prozent haben sie verworfen.",,
2523,37,37,63,"Horriwil SO","Horriwil (SO)","Horriwil SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Horriwil. 63 Prozent haben sie verworfen.",,
2524,33.6,33.6,66.4,"Hüniken SO","Hüniken (SO)","Hüniken SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Hüniken. 66,4 Prozent haben sie verworfen.",,
2525,58.2,58.2,41.8,"Kriegstetten SO","Kriegstetten (SO)","Kriegstetten SO","58,2 Prozent der Stimmbürgerinnen und Stimmbürger von Kriegstetten haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2526,37.3,37.3,62.7,"Lohn-Ammannsegg SO","Lohn-Ammannsegg (SO)","Lohn-Ammannsegg SO","Lohn-Ammannsegg hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 62,7 Prozent abgelehnt.",,
2527,5.3,5.3,94.7,"Luterbach SO","Luterbach (SO)","Luterbach SO","Luterbach hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 94,7 Prozent abgelehnt.",,
2528,31.8,31.8,68.2,"Obergerlafingen SO","Obergerlafingen (SO)","Obergerlafingen SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Obergerlafingen. 68,2 Prozent haben sie verworfen.",,
2529,83.1,83.1,16.9,"Oekingen SO","Oekingen (SO)","Oekingen SO","Oekingen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 83,1 Prozent angenommen.",,
2530,51.5,51.5,48.5,"Recherswil SO","Recherswil (SO)","Recherswil SO","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Recherswil haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2532,2.5,2.5,97.5,"Subingen SO","Subingen (SO)","Subingen SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Subingen. 97,5 Prozent haben sie verworfen.",,
2534,86.5,86.5,13.5,"Zuchwil SO","Zuchwil (SO)","Zuchwil SO","Zuchwil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 86,5 Prozent angenommen.",,
2535,94.2,94.2,5.8,"Drei Höfe SO","Drei Höfe (SO)","Drei Höfe SO","Mit 94,2 Prozent Ja hat sich Drei Höfe für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2541,25.1,25.1,74.9,"Balm bei Günsberg SO","Balm bei Günsberg (SO)","Balm bei Günsberg SO","Balm bei Günsberg hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 74,9 Prozent abgelehnt.",,
2542,42.3,42.3,57.7,"Bellach SO","Bellach (SO)","Bellach SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Bellach. 57,7 Prozent haben sie verworfen.",,
2543,26,26,74,"Bettlach SO","Bettlach (SO)","Bettlach SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Bettlach: 74 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2544,48,48,52,"Feldbrunnen-St. Niklaus SO","Feldbrunnen-St. Niklaus (SO)","Feldbrunnen-St. Niklaus SO","Feldbrunnen-St. Niklaus hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 52 Prozent abgelehnt.",,
2545,70,70,30,"Flumenthal SO","Flumenthal (SO)","Flumenthal SO","Mit 70 Prozent Ja hat sich Flumenthal für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2546,58.2,58.2,41.8,"Grenchen SO","Granges (SO)","Grenchen SO","Grenchen hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 58,2 Prozent angenommen.",,
2547,41.7,41.7,58.3,"Günsberg SO","Günsberg (SO)","Günsberg SO","Günsberg hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 58,3 Prozent abgelehnt.",,
2548,39.4,39.4,60.6,"Hubersdorf SO","Hubersdorf (SO)","Hubersdorf SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Hubersdorf: 60,6 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2549,39.8,39.8,60.2,"Kammersrohr SO","Kammersrohr (SO)","Kammersrohr SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Kammersrohr. 60,2 Prozent haben sie verworfen.",,
2550,23.5,23.5,76.5,"Langendorf SO","Langendorf (SO)","Langendorf SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Langendorf: 76,5 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2551,54.1,54.1,45.9,"Lommiswil SO","Lommiswil (SO)","Lommiswil SO","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Lommiswil haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2553,28,28,72,"Oberdorf SO","Oberdorf (SO)","Oberdorf SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Oberdorf SO: 72 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2554,54.7,54.7,45.3,"Riedholz SO","Riedholz (SO)","Riedholz SO","Riedholz hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 54,7 Prozent angenommen.",,
2555,70.2,70.2,29.8,"Rüttenen SO","Rüttenen (SO)","Rüttenen SO","70,2 Prozent der Stimmbürgerinnen und Stimmbürger von Rüttenen haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2556,53.5,53.5,46.5,"Selzach SO","Selzach (SO)","Selzach SO","53,5 Prozent der Stimmbürgerinnen und Stimmbürger von Selzach haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2571,84.9,84.9,15.1,"Boningen SO","Boningen (SO)","Boningen SO","Mit 84,9 Prozent Ja hat sich Boningen für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2572,5.3,5.3,94.7,"Däniken SO","Däniken (SO)","Däniken SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Däniken: 94,7 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2573,81.7,81.7,18.3,"Dulliken SO","Dulliken (SO)","Dulliken SO","Dulliken hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 81,7 Prozent angenommen.",,
2574,19.9,19.9,80.1,"Eppenberg-Wöschnau SO","Eppenberg-Wöschnau (SO)","Eppenberg-Wöschnau SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Eppenberg-Wöschnau: 80,1 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2575,43.7,43.7,56.3,"Fulenbach SO","Fulenbach (SO)","Fulenbach SO","Fulenbach hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 56,3 Prozent abgelehnt.",,
2576,50.8,50.8,49.2,"Gretzenbach SO","Gretzenbach (SO)","Gretzenbach SO","Mit 50,8 Prozent Ja hat sich Gretzenbach für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2578,54.6,54.6,45.4,"Gunzgen SO","Gunzgen (SO)","Gunzgen SO","54,6 Prozent der Stimmbürgerinnen und Stimmbürger von Gunzgen haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2579,44.1,44.1,55.9,"Hägendorf SO","Hägendorf (SO)","Hägendorf SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Hägendorf. 55,9 Prozent haben sie verworfen.",,
2580,36.3,36.3,63.7,"Kappel SO","Kappel (SO)","Kappel SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Kappel SO. 63,7 Prozent haben sie verworfen.",,
2581,68.8,68.8,31.2,"Olten SO","Olten (SO)","Olten SO","Olten hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 68,8 Prozent angenommen.",,
2582,64.8,64.8,35.2,"Rickenbach SO","Rickenbach (SO)","Rickenbach SO","Mit 64,8 Prozent Ja hat sich Rickenbach SO für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2583,20.1,20.1,79.9,"Schönenwerd SO","Schönenwerd (SO)","Schönenwerd SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Schönenwerd. 79,9 Prozent haben sie verworfen.",,
2584,76.5,76.5,23.5,"Starrkirch-Wil SO","Starrkirch-Wil (SO)","Starrkirch-Wil SO","Starrkirch-Wil hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 76,5 Prozent angenommen.",,
2585,56.4,56.4,43.6,"Walterswil SO","Walterswil (SO)","Walterswil SO","Mit 56,4 Prozent Ja hat sich Walterswil SO für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2586,59.4,59.4,40.6,"Wangen bei Olten SO","Wangen bei Olten (SO)","Wangen bei Olten SO","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Wangen bei Olten haben der ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" zugestimmt.",,
2601,40.2,40.2,59.8,"Solothurn SO","Soleure (SO)","Soletta SO","Solothurn hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 59,8 Prozent abgelehnt.",,
2611,46.7,46.7,53.3,"Bärschwil SO","Bärschwil (SO)","Bärschwil SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Bärschwil. 53,3 Prozent haben sie verworfen.",,
2612,66.8,66.8,33.2,"Beinwil SO","Beinwil (SO)","Beinwil SO","Beinwil SO hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 66,8 Prozent angenommen.",,
2613,54.2,54.2,45.8,"Breitenbach SO","Breitenbach (SO)","Breitenbach SO","Mit 54,2 Prozent Ja hat sich Breitenbach für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
2614,15.6,15.6,84.4,"Büsserach SO","Büsserach (SO)","Büsserach SO","Büsserach hat die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" gegen die Anpassung der Liegenschaftswerte vor 2032 mit 84,4 Prozent abgelehnt.",,
2615,27.9,27.9,72.1,"Erschwil SO","Erschwil (SO)","Erschwil SO","Keine Mehrheit für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Erschwil. 72,1 Prozent haben sie verworfen.",,
2616,45.3,45.3,54.7,"Fehren SO","Fehren (SO)","Fehren SO","Nein zur ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" in Fehren: 54,7 Prozent haben das Volksbegehren gegen eine Anpassung der Liegenschaftswerte vor 2032 abgelehnt.",,
2617,61.7,61.7,38.3,"Grindel SO","Grindel (SO)","Grindel SO","Mit 61,7 Prozent Ja hat sich Grindel für die ""Zwillingsinitiative 1 - Hände weg vom Katasterwert!"" und damit gegen die Anpassung der Liegenschaftswerte vor 2032 ausgesprochen.",,
