"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6630,71.2,71.2,28.8,"Meyrin GE","Meyrin (GE)","Meyrin GE",,"Les habitants de Meyrin acceptent avec 71,2 pour cent de oui un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6631,18.1,18.1,81.9,"Onex GE","Onex (GE)","Onex GE",,"Les habitants d'Onex ont refusé avec 81,9 pour cent des voix un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6632,61.4,61.4,38.6,"Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE",,"Les habitants de Perly-Certoux ont approuvé avec 61,4 pour cent des voix un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6633,57.7,57.7,42.3,"Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE",,"Les habitants de Plan-les-Ouates ont approuvé avec 57,7 pour cent des voix un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6634,37.9,37.9,62.1,"Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE",,"Les habitants de Pregny-Chambésy ont refusé avec 62,1 pour cent des voix un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6635,73.8,73.8,26.2,"PresinGE","Presinge (GE)","PresinGE",,"Les habitants de Presinge acceptent avec 73,8 pour cent de oui un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6636,44.8,44.8,55.2,"PuplinGE","Puplinge (GE)","PuplinGE",,"C'est non à 55,2 pour cent à Puplinge au congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6637,14.8,14.8,85.2,"Russin GE","Russin (GE)","Russin GE",,"Les habitants de Russin ont refusé avec 85,2 pour cent des voix un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6638,46.7,46.7,53.3,"Satigny GE","Satigny (GE)","Satigny GE",,"Les habitants de Satigny refusent avec 53,3 pour cent de non un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6639,66.9,66.9,33.1,"Soral GE","Soral (GE)","Soral GE",,"Les habitants de Soral acceptent avec 66,9 pour cent de oui un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6640,52.7,52.7,47.3,"Thônex GE","Thônex (GE)","Thônex GE",,"Les habitants de Thônex acceptent avec 52,7 pour cent de oui un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6641,68.6,68.6,31.4,"Troinex GE","Troinex (GE)","Troinex GE",,"C'est oui à 68,6 pour cent à un congé parental de 24 semaines à Troinex. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6642,81.1,81.1,18.9,"Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE",,"Les habitants de Vandoeuvres acceptent avec 81,1 pour cent de oui un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6643,9.9,9.9,90.1,"Vernier GE","Vernier (GE)","Vernier GE",,"Les habitants de Vernier refusent avec 90,1 pour cent de non un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6644,68.2,68.2,31.8,"Versoix GE","Versoix (GE)","Versoix GE",,"C'est oui à 68,2 pour cent à un congé parental de 24 semaines à Versoix. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
6645,27.3,27.3,72.7,"Veyrier GE","Veyrier (GE)","Veyrier GE",,"Les habitants de Veyrier refusent avec 72,7 pour cent de non un congé parental de 24 semaines. Le texte demande de compléter les seize semaines de congé maternité cantonal par huit semaines en faveur de l'autre parent, y compris les deux semaines de congé paternité fédéral en vigueur depuis 2021.",
