"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,73,73,27,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zum Klimaschutzgesetz in Ottenbach: Mit 73 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Ottenbach seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,7 Prozent ein Nein in die Urne gelegt.","Ottenbach dit oui à 73 pour cent à la modification de la loi sur le climat. Avec ce résultat, Ottenbach bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,7 pour cent des voix.","Sì alla legge sul clima nel comune di Ottenbach: i cittadini hanno approvato il testo con il 73 percento dei voti. Con questo risultato, Ottenbach ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,7 percento."
12,76.2,76.2,23.8,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zum Klimaschutzgesetz in Rifferswil: Mit 76,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Rifferswil die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,9 Prozent.","Rifferswil dit oui à 76,2 pour cent à la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Rifferswil depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,9 pour cent.","Sì alla legge sul clima nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,2 percento dei voti. Il sostegno alla protezione del clima è aumentato a Rifferswil dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,9 percento."
13,72,72,28,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat das Klimaschutzgesetz mit 72 Prozent angenommen. Damit hat in Stallikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,2 Prozent ein Nein in die Urne gelegt.","A Stallikon, les habitants disent oui à  72 pour cent à la modification de la loi sur le climat. Avec ce résultat, Stallikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 50,2 pour cent des voix.","Nel comune di Stallikon la legge sul clima è stata approvata con il 72 percento dei voti. Con questo risultato, Stallikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 50,2 percento."
14,98.1,98.1,1.9,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat das Klimaschutzgesetz mit 98,1 Prozent Ja-Stimmen angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Wettswil am Albis die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,3 Prozent.","La population de Wettswil am Albis approuve à 98,1 pour cent la loi sur le climat. Le soutien à la protection du climat a augmenté à Wettswil am Albis depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,3 pour cent.","Nel comune di Wettswil am Albis la legge sul clima è stata accettata con il 98,1 percento dei voti. Il sostegno alla protezione del clima è aumentato a Wettswil am Albis dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,3 percento."
1001,52,52,48,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","52 Prozent der Stimmbürgerinnen und Stimmbürger von Doppleschwand haben das Klimaschutzgesetz angenommen. Damit hat in Doppleschwand seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74 Prozent ein Nein in die Urne gelegt.","Les habitants de Doppleschwand soutiennent à 52 pour cent la modification de la loi sur le climat. Avec ce résultat, Doppleschwand bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 74 pour cent des voix.","A Doppleschwand i cittadini hanno accolto, con il 52 percento dei voti, la legge sul clima. Con questo risultato, Doppleschwand ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 74 percento."
1002,17,17,83,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 83 Prozent verworfen. Damit hat in Entlebuch die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 72,8 Prozent.","La population d'Entlebuch rejette à 83 pour cent des voix la loi sur le climat. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Entlebuch était alors de 72,8 pour cent.","Con il 83 percento di ""no"", i cittadini del comune di Entlebuch hanno respinto la legge sul clima. Il rifiuto della legge sul clima è maggiore a Entlebuch rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 27,2 percento."
1004,8,8,92,"Flühli LU","Flühli (LU)","Flühli LU","Nein zum Klimaschutzgesetz in Flühli. Die Gemeinde hat die Vorlage mit 92 Prozent abgelehnt. Damit hat in Flühli die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 73,7 Prozent.","A Flühli, les citoyens rejettent à 92 pour cent la loi sur le climat. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Flühli était alors de 73,7 pour cent.","I cittadini di Flühli si sono espressi contro la legge sul clima. Il testo è stato respinto con il 92 percento dei voti. Il rifiuto della legge sul clima è maggiore a Flühli rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 26,3 percento."
1005,42.1,42.1,57.9,"Hasle LU","Hasle (LU)","Hasle LU","57,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU sagen Nein zum Klimaschutzgesetz. Damit sind in Hasle LU im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021  weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 81,9 Prozent.","Les habitants de Hasle (LU) s'opposent à la modification de la loi sur le climat par 57,9 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Hasle (LU) avaient alors dit non à 81,9 pour cent.","No alla legge sul clima nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 57,9 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Hasle LU rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 81,9 percento."
1007,62.8,62.8,37.2,"Romoos LU","Romoos (LU)","Romoos LU","Die Gemeinde Romoos hat das Klimaschutzgesetz mit 62,8 Prozent angenommen. Damit hat in Romoos seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75,9 Prozent ein Nein in die Urne gelegt.","A Romoos, les habitants disent oui à  62,8 pour cent à la modification de la loi sur le climat. Avec ce résultat, Romoos bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 75,9 pour cent des voix.","Nel comune di Romoos la legge sul clima è stata approvata con il 62,8 percento dei voti. Con questo risultato, Romoos ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 75,9 percento."
1008,10.8,10.8,89.2,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat das Klimaschutzgesetz mit 89,2 Prozent abgelehnt. Damit hat in Schüpfheim die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 65,3 Prozent.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Schüpfheim. Ils ont refusé le texte à 89,2 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Schüpfheim était alors de 65,3 pour cent.","Nel comune di Schüpfheim la legge sul clima è stata respinta con il 89,2 percento dei voti. Il rifiuto della legge sul clima è maggiore a Schüpfheim rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 34,7 percento."
1009,55.9,55.9,44.1,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 55,9 Prozent angenommen. Damit hat in Werthenstein seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,2 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Werthenstein par 55,9 pour cent des votants. Avec ce résultat, Werthenstein bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 70,2 pour cent des voix.","I cittadini di Werthenstein si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 55,9 percento dei voti. Con questo risultato, Werthenstein ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 70,2 percento."
1010,69.1,69.1,30.9,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Ja zum Klimaschutzgesetz in Escholzmatt-Marbach. Die Gemeinde hat die Vorlage mit 69,1 Prozent der Stimmen angenommen. Damit hat in Escholzmatt-Marbach seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,5 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 69,1 pour cent de oui à Escholzmatt-Marbach. Avec ce résultat, Escholzmatt-Marbach bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 76,5 pour cent des voix.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 69,1 percento dei voti. Con questo risultato, Escholzmatt-Marbach ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 76,5 percento."
1021,67.5,67.5,32.5,"Aesch LU","Aesch (LU)","Aesch LU","Ja zum Klimaschutzgesetz in Aesch LU. Die Gemeinde hat die Vorlage mit 67,5 Prozent der Stimmen angenommen. Damit hat in Aesch LU seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 61,5 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 67,5 pour cent de oui à Aesch (LU). Avec ce résultat, Aesch (LU) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 61,5 pour cent des voix.","Da Aesch LU è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 67,5 percento dei voti. Con questo risultato, Aesch LU ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 61,5 percento."
1023,64.6,64.6,35.4,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ja zum Klimaschutzgesetz in Ballwil. Die Gemeinde hat die Vorlage mit 64,6 Prozent der Stimmen angenommen. Damit hat in Ballwil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 60,4 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 64,6 pour cent de oui à Ballwil. Avec ce résultat, Ballwil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 60,4 pour cent des voix.","Da Ballwil è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 64,6 percento dei voti. Con questo risultato, Ballwil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 60,4 percento."
1024,2,2,98,"Emmen LU","Emmen (LU)","Emmen LU","Keine Mehrheit für das Klimaschutzgesetz in Emmen: Mit 2'378 Nein-Stimmen zu 49 Ja-Stimmen oder 98 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat in Emmen die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 54,5 Prozent.","La loi sur le climat n'a pas convaincu à Emmen. Les citoyens de la commune ont refusé le texte à 98 pour cent. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Emmen était alors de 54,5 pour cent.","Da Emmen è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 98 percento dei voti. Il rifiuto della legge sul clima è maggiore a Emmen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 45,5 percento."
1025,66.3,66.3,33.7,"Ermensee LU","Ermensee (LU)","Ermensee LU","In Ermensee hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,3 Prozent angenommen. Damit hat in Ermensee seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 61,2 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Ermensee par 66,3 pour cent des votants. Avec ce résultat, Ermensee bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 61,2 pour cent des voix.","I cittadini di Ermensee si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 66,3 percento dei voti. Con questo risultato, Ermensee ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 61,2 percento."
1026,50.7,50.7,49.3,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Die Gemeinde Eschenbach LU hat das Klimaschutzgesetz mit 50,7 Prozent angenommen. Damit hat in Eschenbach LU seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 55,1 Prozent ein Nein in die Urne gelegt.","A Eschenbach (LU), les habitants disent oui à  50,7 pour cent à la modification de la loi sur le climat. Avec ce résultat, Eschenbach (LU) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 55,1 pour cent des voix.","Nel comune di Eschenbach LU la legge sul clima è stata approvata con il 50,7 percento dei voti. Con questo risultato, Eschenbach LU ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 55,1 percento."
1030,58.6,58.6,41.4,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Ja zum Klimaschutzgesetz in Hitzkirch: Mit 58,6 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Hitzkirch seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 58,3 Prozent ein Nein in die Urne gelegt.","Hitzkirch dit oui à 58,6 pour cent à la modification de la loi sur le climat. Avec ce résultat, Hitzkirch bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 58,3 pour cent des voix.","Sì alla legge sul clima nel comune di Hitzkirch: i cittadini hanno approvato il testo con il 58,6 percento dei voti. Con questo risultato, Hitzkirch ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 58,3 percento."
1031,56.2,56.2,43.8,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","In Hochdorf hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 56,2 Prozent angenommen. Damit hat in Hochdorf seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,4 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Hochdorf par 56,2 pour cent des votants. Avec ce résultat, Hochdorf bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,4 pour cent des voix.","I cittadini di Hochdorf si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 56,2 percento dei voti. Con questo risultato, Hochdorf ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,4 percento."
1032,42.7,42.7,57.3,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Hohenrain hat das Klimaschutzgesetz mit 57,3 Prozent abgelehnt. Damit sind in Hohenrain im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021  weniger Stimmberechtigte gegen ein Verbot von Tabakwerbung. Damals betrug der Nein-Stimmen-Anteil 61,8 Prozent.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Hohenrain. Ils ont refusé le texte à 57,3 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Hohenrain avaient alors dit non à 61,8 pour cent.","Nel comune di Hohenrain la legge sul clima è stata respinta con il 57,3 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Hohenrain rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 61,8 percento."
1033,18.4,18.4,81.6,"Inwil LU","Inwil (LU)","Inwil LU","In Inwil hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 81,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Inwil die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 62,3 Prozent.","La loi sur le climat est refusée à 81,6 pour cent à Inwil. Le refus de la loi sur le climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Inwil était alors de 62,3 pour cent.","Nel comune di Inwil la legge sul clima è stata bocciata con il 81,6 percento dei voti. Il rifiuto della legge sul clima è maggiore a Inwil rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 37,7 percento."
